formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C22H34N4O7	[M - H2O + H]+	C22H33N4O6+	1.000	0.333	69.577	63.866	5.711	13	0.960	0.130	0.433	-40090.867		449.240	145	2.414	836967906061180406	836967488237179791	836967488237179790	993	
1	C16H29N3O5	[M - H2O + H]+	C16H28N3O4+	1.000	0.333	97.947	94.512	3.435	33	0.859	0.743	1.129	-55211.265		326.208	145	2.417	836967920120487847	836967488274928531	836967488274928530	994	
1	C12H26N2O4	[M - H2O + H]+	C12H25N2O3+	1.000	0.333	59.183	55.551	3.632	8	0.963	1.611	1.611	-73456.441		245.186	145	2.423	836967918321131416	836967488488838059	836967488488838058	1000	
1	C16H27N3O8	[M - H2O + H]+	C16H26N3O7+	1.000	0.333	75.154	69.297	5.858	22	0.919	0.657	0.657	-48392.241		372.177	146	2.425	836967921101955093	836967488346231707	836967488342037402	996	
1	C20H38N4O7	[M - H2O + H]+	C20H37N4O6+	1.000	0.333	90.715	85.610	5.105	32	0.924	1.216	1.216	-41955.633		429.271	146	2.426	836967941352055438	836967488379786143	836967488379786142	997	
1	C14H29N3O5	[M - H2O + H]+	C14H28N3O4+	1.000	0.333	75.475	72.251	3.224	28	0.941	2.200	2.200	-59596.601		302.207	146	2.427	836967924377706640	836967488413340579	836967488413340578	998	
1	C2H2O5P4S5	[M + H]+	C2H3O5P4S5+	0.112	0.087	-1.992	-3.770	1.778	0	0.000			-0.771		390.753	146	2.429	836967932443353408	836967488451089319	836967488451089318	999	
1	C24H35N5O7	[M - H2O + H]+	C24H34N5O6+	0.562	0.299	93.900	93.900	0.000	27	0.491	-1.524	1.823	-36886.484		488.251	146	2.432	836967972159219035	836967487381541683	836967487381541682	969	
1	C8H16N2O3	[M - H2O + H]+	C8H15N2O2+	1.000	0.333	74.782	71.895	2.887	10	0.982	7.291	7.291	-105255.145		171.113	146	2.433	836967922142142534	836967488526586799	836967488526586798	1001	
1	C32H49N7O10	[M - H2O + H]+	C32H48N7O9+	1.000	0.333	58.379	48.018	10.361	20	0.899	-0.348	0.800	-26707.156		674.351	146	2.435	836967927263387813	836967488602084279	836967488602084278	1003	
1	C11H20N2O5	[M - H2O + H]+	C11H19N2O4+	1.000	0.333	54.937	54.937	0.000	14	0.765	0.592	0.592	-74076.428		243.134	146	2.435	836967917650042728	836967487675142995	836967487675142994	977	
1	C7H16N2O2	[M - H2O + H]+	C7H15N2O+	0.594	0.333	44.050	41.184	2.865	5	0.775	7.664	7.664	-125843.704		143.118	146	2.435	836967956577379277	836967488639833019	836967488639833018	1004	
1	C24H35N5O8	[M - H2O + H]+	C24H34N5O7+	1.000	0.333	43.882	35.298	8.584	15	0.965	-0.344	0.859	-35717.115		504.246	146	2.435	836967920816742398	836967488677581759	836967488677581758	1005	
1	C32H47N7O9	[M + Na]+	C32H47N7NaO9+	1.000	0.293	47.542	38.762	8.780	30	0.793	0.417	0.511	0.234		696.333	146	2.438	836967939460424264	836967488715330499	836967488715330498	1006	
1	C40H61N7O14	[M + Na]+	C40H61N7NaO14+	1.000	1.000	120.221	109.578	10.643	50	0.953	0.298	0.521	-1.286		886.416	146	2.440	836968099087250208	836967488757273543	836967488757273542	1007	
1	C14H22N2O4	[M - H2O + H]+	C14H21N2O3+	1.000	0.333	32.461	28.834	3.628	6	0.990	3.025	3.025	-67924.746		265.155	146	2.442	836967933265437007	836967488937628635	836967488937628634	1012	
1	C25H35FN4O4	[M + Na]+	C25H35FN4NaO4+	0.630	0.994	84.160	84.160	0.000	33	0.793	0.417	3.726	1.077		497.254	147	2.443	836968052559834749	836967488828576719	836967488828576718	1009	
1	C11H18N2O4	[M - H2O + H]+	C11H17N2O3+	1.000	0.333	55.627	52.283	3.344	14	0.980	0.064	0.651	-80002.699		225.123	147	2.447	836967941230420597	836967488904074199	836967488904074198	1011	
1	C11H20N2O5	[M - H2O + H]+	C11H19N2O4+	1.000	0.333	92.754	92.754	0.000	22	0.973	2.713	2.713	-74076.295		243.134	147	2.447	836967978878494281	836967488866325459	836967488866325458	1010	
1	C16H32N4O6	[M - H2O + H]+	C16H31N4O5+	1.000	0.333	111.140	107.786	3.354	35	0.963	-0.458	1.307	-50137.253		359.229	148	2.461	836967948134245127	836967488975377375	836967488975377374	1013	
1	C20H38N4O7S	[M - H2O + H]+	C20H37N4O6S+	1.000	0.333	92.935	92.935	0.000	37	0.940	-0.869	2.132	-39047.929		461.243	148	2.462	836967986935752444	836967489021514723	836967489021514722	1014	
1	C16H32N6O4	[M + Na]+	C16H32N6NaO4+	1.000	1.000	78.010	78.010	0.000	31	0.826	-1.174	1.764	-8.310		395.234	148	2.465	836967929255682275	836967489059263463	836967489059263462	1015	
1	C15H29N3O7	[M - H2O + H]+	C15H28N3O6+	1.000	0.333	123.825	121.004	2.821	40	0.880	-0.981	1.714	-52022.968		346.198	148	2.466	836967939569476191	836967489138955247	836967489134760942	1017	
1	C16H21N3O4	[M - H2O + H]+	C16H20N3O3+	1.000	0.333	63.917	60.592	3.325	23	0.983	-0.440	1.350	-59608.069		302.150	148	2.467	836967942211887779	836967489172509683	836967489172509682	1018	
1	C27H40N6O9	[M - H2O + H]+	C27H39N6O8+	0.994	0.000	56.943	56.469	0.474	38	0.910	0.184	0.645	-31306.035		575.283	148	2.469	836967997182437337	836967489101206507	836967489101206506	1016	
1	C18H34N4O8	[M - H2O + H]+	C18H33N4O7+	1.000	0.333	111.757	108.495	3.263	40	0.920	-0.161	2.020	-43167.255		417.234	149	2.475	836967966241055878	836967489210258423	836967489206064118	1019	
1	C9H18N2O3	[M - H2O + H]+	C9H17N2O2+	1.000	0.333	70.696	67.449	3.247	14	0.979	5.055	5.055	-97286.937		185.128	149	2.484	836967922830008406	836967489243812859	836967489243812858	1020	
1	C27H45N7O9	[M - H2O + H]+	C27H44N7O8+	1.000	0.333	71.944	65.750	6.194	35	0.922	-0.948	1.208	-30303.611		594.325	149	2.487	836967984108791451	836967489281561599	836967489277367294	1021	
1	C26H42N6O12	[M - H2O + H]+	C26H41N6O11+	0.997	0.294	138.164	131.373	6.791	47	0.964	-1.335	1.635	-29367.325		613.283	149	2.488	836968092342809226	836967489319310339	836967489319310338	1022	
1	C20H37N5O7	[M - H2O + H]+	C20H36N5O6+	1.000	0.333	132.385	128.903	3.482	45	0.952	-0.670	1.342	-40722.929		442.266	149	2.489	836967958041191401	836967489357059079	836967489357059078	1023	
1	C30H45N7O9	[M - H2O + H]+	C30H44N7O8+	1.000	0.333	84.098	75.482	8.616	38	0.913	-1.317	1.504	-28573.016		630.325	149	2.491	836967962357130264	836967489432556559	836967489432556558	1025	
1	C22H41N5O8	[M - H2O + H]+	C22H40N5O7+	1.000	0.333	114.597	108.745	5.852	38	0.944	-1.192	1.442	-37036.068		486.292	150	2.493	836968066925326143	836967489470305299	836967489470305298	1026	
1	C19H36N4O6	[M - H2O + H]+	C19H35N4O5+	1.000	0.333	99.223	93.559	5.664	31	0.942	-0.702	1.576	-45109.912		399.260	150	2.494	836967931411554602	836967489508054039	836967489503859734	1027	
1	C22H34N6O10	[M - H2O + H]+	C22H33N6O9+	0.936	0.000	47.059	40.840	6.219	18	0.872	-1.306	2.019	-34290.050		525.231	150	2.496	836967931084398869	836967489545802779	836967489541608474	1028	
1	C29H52N6O10	[M - H2O + H]+	C29H51N6O9+	0.854	0.000	64.234	57.498	6.736	41	0.926	-1.144	1.386	-28707.157		627.372	150	2.497	836967949807772477	836967489583551519	836967489583551518	1029	
1	C2Br4	[M + Na]+	C2Br4Na+	1.000	1.000	0.391	0.391	0.000	0	0.000			-4.437		362.661	150	2.499	836967997824165881	836967489621300259	836967489621300258	1030	
1	C31H47N7O14	[M - H2O + H]+	C31H46N7O13+	0.584	0.000	102.590	93.308	9.283	51	0.977	-1.387	1.426	-24865.150		724.315	150	2.500	836967968145269943	836967489659048999	836967489659048998	1031	
1	C24H35N5O7	[M - H2O + H]+	C24H34N5O6+	1.000	0.333	90.363	84.719	5.644	36	0.879	1.048	1.087	-36886.887		488.251	150	2.501	836967964466865199	836967489696797739	836967489696797738	1032	
1	C21H34N4O11	[M - H2O + H]+	C21H33N4O10+	1.000	0.333	113.873	105.150	8.723	26	0.948	-1.126	1.541	-35932.915		501.219	151	2.510	836967943025582775	836967489772295219	836967489772295218	1034	
1	C30H60N6O11	[M - H2O + H]+	C30H59N6O10+	0.630	0.330	85.976	85.976	0.000	33	0.690	0.121	0.436	-27147.467		663.429	151	2.510	836968049011453396	836967489986204747	836967489986204746	1040	
1	C20H31N3O6	[M - H2O + H]+	C20H30N3O5+	1.000	0.333	72.814	69.422	3.393	29	0.961	-0.236	1.316	-45920.015		392.218	151	2.511	836968005835286765	836967489810043959	836967489810043958	1035	
1	C23H29N7O8	[M + H3N + H]+	C23H33N8O8+	0.970	0.327	106.707	106.707	0.000	41	0.801	-0.833	1.040	1.190		549.242	151	2.511	836968146289948424	836967489734546479	836967489734546478	1033	
1	C23H38N6O7	[M + K]+	C23H38KN6O7+	0.992	0.985	85.167	85.167	0.000	32	0.530	-0.061	0.658	-2.669		549.242	151	2.511	836968049883868695	836967489914901571	836967489914901570	1038	
1	C15H31N3O6	[M - H2O + H]+	C15H30N3O5+	1.000	0.333	109.468	103.390	6.078	28	0.964	-0.122	1.115	-54213.433		332.218	151	2.513	836968094892946127	836967489881347135	836967489881347134	1037	
1	C45H75N11O18	[M + K]+	C45H75KN11O18+	0.861	0.998	143.594	141.725	1.868	55	0.986	-1.280	1.315	-1.106		1096.491	151	2.514	836968760604497569	836967489952650311	836967489952650310	1039	
1	C10H9I3	[M + K]+	C10H9I3K+	1.000	1.000	-0.069	-0.069	0.000	0	0.000	4.796	4.796	4.570		548.750	151	2.516	836967964701746243	836967490053313615	836967490053313614	1041	
1	C14H25N3O6	[M - H2O + H]+	C14H24N3O5+	1.000	0.333	152.257	148.750	3.507	42	0.916	0.898	1.264	-57326.576		314.171	151	2.517	836968767575430865	836967490095256659	836967490095256658	1042	
1	C20H36N4O10S	[M - H2O + H]+	C20H35N4O9S+	0.969	0.000	106.982	106.982	0.000	49	0.960	-1.532	2.519	-35508.762		507.212	151	2.520	836968866879773041	836967490133005399	836967490133005398	1043	
1	C13H23N3O6	[M - H2O + H]+	C13H22N3O5+	1.000	0.333	85.288	80.717	4.572	24	0.965	0.887	1.589	-60004.089		300.155	151	2.522	836967972318602615	836967490170754139	836967490170754138	1044	
1	C56H70N6O18	[M - H2O + H]+	C56H69N6O17+	0.951	0.333	101.305	101.305	0.000	47	0.871	-1.305	1.513	-16406.308		1097.476	151	2.522	836968868049983868	836967489843598395	836967489843598394	1036	
1	C30H53N7O14	[M - H2O + H]+	C30H52N7O13+	0.999	0.333	174.383	165.319	9.064	54	0.987	-0.821	1.021	-25070.965		718.362	151	2.524	836968094263800502	836967490208502879	836967490204308574	1045	
1	C10H18N2O3S	[M - H2O + H]+	C10H17N2O2S+	1.000	0.333	43.961	39.271	4.690	7	0.931	-0.425	1.639	-78613.986		229.101	152	2.534	836967970196284691	836967490313360491	836967490313360490	1048	
1	C9H14N2O3	[M - H2O + H]+	C9H13N2O2+	1.000	0.333	70.511	67.416	3.094	12	0.726	0.650	1.462	-99452.646		181.097	152	2.535	836968083534770431	836967490346914927	836967490346914926	1049	
1	C12H26N2O4	[M - H2O + H]+	C12H25N2O3+	1.000	0.333	35.938	30.381	5.557	5	0.988	3.722	3.722	-73456.703		245.186	152	2.538	836968099414405948	836967490418218103	836967490418218102	1051	
1	C13H27N3O5	[M - H2O + H]+	C13H26N3O4+	1.000	0.333	107.585	104.604	2.981	34	0.938	0.794	1.780	-62494.929		288.192	152	2.540	836968106028823499	836967490380469363	836967490380469362	1050	
1	C15H25N3O8	[M - H2O + H]+	C15H24N3O7+	1.000	0.333	115.893	110.524	5.370	35	0.913	-0.542	1.010	-50286.232		358.161	153	2.545	836967972402488718	836967490455966843	836967490455966842	1052	
1	C13H20BN3O4	[M + H]+	C13H21BN3O4+	1.000	0.000	99.483	99.483	0.000	39	0.925	-0.035	0.994	0.974		293.166	153	2.547	836968059274915574	836967490493715583	836967490493715582	1053	
1	C21H37N5O6	[M - H2O + H]+	C21H36N5O5+	1.000	0.333	137.350	133.588	3.762	43	0.958	-0.327	1.720	-41094.423		438.271	153	2.547	836968107924648952	836967490527270019	836967490527270018	1054	
1	C28H50BN5O6	[M + Na]+	C28H50BN5NaO6+	0.981	0.990	86.728	86.728	0.000	40	0.604	-1.434	1.948	0.458		585.379	153	2.547	836968031445707775	836967490783122591	836967490783122590	1061	
1	C21H38N6O6	[M - H2O + H]+	C21H37N6O5+	1.000	0.333	109.231	105.653	3.578	35	0.916	-0.439	1.379	-39733.445		453.282	153	2.548	836968111087154216	836967490598573195	836967490598573194	1056	
1	C27H51N7O8	[M - H2O + H]+	C27H50N7O7+	1.000	0.000	50.951	43.462	7.489	32	0.911	-0.365	1.240	-30819.044		584.377	153	2.548	836968122327889124	836967490560824455	836967490560824454	1055	
1	C17H36N4O8Si	[M - H2O + H]+	C17H35N4O7Si+	1.000	0.000	99.731	97.904	1.827	45	0.930	-0.139	1.257	-41381.893		435.227	153	2.548	836968104799892406	836967490636321935	836967490636321934	1057	
1	C26H37F3N4O5	[M - H2O + H]+	C26H36F3N4O4+	1.000	0.129	41.942	34.456	7.486	15	0.958	-1.096	2.898	-34290.670		525.267	153	2.550	836968019550661338	836967490749568155	836967490749568154	1060	
1	C51H75N15O13	[M + Na]+	C51H75N15NaO13+	1.000	1.000	50.727	39.293	11.434	26	0.974	-0.381	0.744	1.083		1128.557	153	2.558	836968905618364997	836967490896368811	836967490896368810	1064	
1	C29H32N8O5	[M - H2O + H]+	C29H31N8O4+	0.841	0.000	31.556	23.120	8.435	18	0.494	-0.197	1.400	-32438.167		555.246	154	2.562	836967953175798628	836967490934117551	836967490934117550	1065	
1	C23H41N5O9	[M - H2O + H]+	C23H40N5O8+	1.000	0.000	74.503	68.071	6.433	36	0.914	0.009	0.739	-35018.855		514.288	154	2.562	836967985929119465	836967490971866291	836967490971866290	1066	
1	C31H37N3O8	[M - H2O + H]+	C31H36N3O7+	1.000	0.333	72.992	70.060	2.932	26	0.957	-0.834	1.811	-32033.493		562.254	154	2.563	836967968950576356	836967491009615031	836967491009615030	1067	
1	C25H36N6O9	[M - H2O + H]+	C25H35N6O8+	0.369	0.273	50.792	50.792	0.000	24	0.710	0.292	0.372	-32912.440		547.250	154	2.565	836968022834801440	836967490711819415	836967490711819414	1059	
1	C21H39N5O7	[M - H2O + H]+	C21H38N5O6+	1.000	0.333	146.065	143.152	2.913	48	0.925	-0.297	0.829	-39471.948		456.282	154	2.567	836967980925314673	836967491114472643	836967491114472642	1070	
1	C24H34N4O8	[M - H2O + H]+	C24H33N4O7+	1.000	0.333	115.139	108.715	6.424	47	0.959	-0.713	1.213	-36812.432		489.235	154	2.568	836968180750350635	836967491194164427	836967491194164426	1072	
1	C29H43N5O10	[M - H2O + H]+	C29H42N5O9+	1.000	0.333	92.440	82.861	9.579	36	0.907	-0.212	0.823	-29803.281		604.298	154	2.568	836968091969516153	836967491231913167	836967491231913166	1074	
1	C20H30N4O7	[M - H2O + H]+	C20H29N4O6+	1.000	0.333	109.307	103.873	5.434	38	0.939	-0.198	0.890	-42759.052		421.208	154	2.569	836968196009228772	836967491273856211	836967491273856210	1075	
1	C29H41N5O9	[M + Na]+	C29H41N5NaO9+	0.994	0.967	46.102	46.102	0.000	43	0.830	-0.492	1.300	0.449		626.280	154	2.570	836968072352755657	836967491307410647	836967491307410646	1076	
1	C17H25N3O5	[M - H2O + H]+	C17H24N3O4+	0.985	0.333	61.299	61.299	0.000	16	0.219	-0.161	0.291	-53895.717		334.176	154	2.571	836968102140703612	836967490816677027	836967490816677026	1062	
1	C13H22N2O8	[M - H2O + H]+	C13H21N2O7+	1.000	0.333	108.203	105.733	2.470	34	0.890	-0.019	0.988	-56791.221		317.134	154	2.573	836968120406897816	836967491345159387	836967491345159386	1077	
1	C14H20N2O4	[M - H2O + H]+	C14H19N2O3+	1.000	0.333	82.807	79.752	3.055	26	0.973	1.245	1.418	-68444.563		263.139	154	2.574	836968108922893327	836967491378713823	836967491378713822	1078	
1	C17H25N3O5	[M - H2O + H]+	C17H24N3O4+	0.990	0.333	49.957	49.957	0.000	14	0.212	-0.041	0.213	-53895.670		334.176	155	2.578	836968123389048078	836967491043169467	836967491043169466	1068	
1	C28H40N6O9	[M + Na]+	C28H40N6NaO9+	1.000	1.000	118.954	116.555	2.399	45	0.954	-0.174	0.682	1.136		627.276	155	2.579	836968010239306058	836967491416462563	836967491416462562	1079	
1	C10H7N	[M + H3N + H]+	C10H11N2+	0.744	0.333	54.805	51.862	2.943	7	0.554	1.511	1.511	0.787		159.092	155	2.580	836967972935165393	836967491450016999	836967491450016998	1080	
1	C9H18N2O3	[M - H2O + H]+	C9H17N2O2+	1.000	0.333	105.251	102.415	2.836	21	0.982	5.335	5.335	-97285.692		185.129	155	2.583	836968073418108920	836967491487765739	836967491487765738	1081	
1	C19H27N3O7	[M - H2O + H]+	C19H26N3O6+	0.995	0.333	112.942	109.488	3.454	36	0.948	-0.637	0.874	-45922.793		392.182	155	2.584	836968000982476847	836967491521320175	836967491521320174	1082	
1	C21H35N5O8	[M - H2O + H]+	C21H34N5O7+	1.000	0.333	128.268	124.999	3.269	44	0.959	0.335	0.692	-38462.390		468.246	155	2.585	836967996318410682	836967491559068915	836967491559068914	1083	
1	C11H20N2O5	[M - H2O + H]+	C11H19N2O4+	1.000	0.333	99.663	96.430	3.232	12	0.976	0.348	0.837	-74075.500		243.134	155	2.586	836967972406683044	836967491668120831	836967491668120830	1086	
1	C26H46N6O10	[M - H2O + H]+	C26H45N6O9+	1.000	0.333	130.151	121.675	8.475	46	0.958	-0.016	1.097	-30768.268		585.325	155	2.586	836968002530175090	836967491705869571	836967491705869570	1087	
1	C10H18N2O3	[M - H2O + H]+	C10H17N2O2+	1.000	0.333	96.719	93.728	2.991	23	0.998	4.135	4.135	-91363.085		197.129	155	2.586	836968074592514109	836967491630372091	836967491630372090	1085	
1	C24H36N4O7	[M - H2O + H]+	C24H35N4O6+	1.000	0.333	91.650	86.012	5.638	34	0.924	0.595	1.032	-37894.051		475.256	155	2.586	836968015759010439	836967491592623351	836967491592623350	1084	
1	C16H31N3O5	[M - H2O + H]+	C16H30N3O4+	1.000	0.333	102.165	102.165	0.000	24	0.327	0.210	0.654	-54872.095		328.223	155	2.589	836967977456625183	836967490242057315	836967490242057314	1046	
1	C15H29N3O5	[M - H2O + H]+	C15H28N3O4+	1.000	0.333	117.976	115.466	2.511	33	0.937	1.805	1.805	-57318.946		314.208	156	2.593	836967984448530127	836967491739424007	836967491739424006	1088	
1	C18H34N4O6	[M - H2O + H]+	C18H33N4O5+	0.991	0.333	74.263	74.263	0.000	21	0.616	0.212	0.511	-46749.638		385.245	156	2.593	836968002714724487	836967490858620071	836967490854425766	1063	
1	C16H31N3O7	[M - H2O + H]+	C16H30N3O6+	1.000	0.333	92.369	88.727	3.642	32	0.806	-0.400	1.056	-49997.858		360.214	156	2.602	836968206205581984	836967491777172747	836967491772978442	1089	
1	C32H58N6O8	[M + H]+	C32H59N6O8+	0.961	0.333	53.111	46.469	6.641	17	0.862	1.131	1.330	2.335		655.440	156	2.605	836968090866414122	836967491810727183	836967491810727182	1090	
1	C23H35N3O6S	[M + H3N + H]+	C23H39N4O6S+	0.819	0.296	80.478	80.478	0.000	32	0.734	-0.949	1.841	2.198		499.260	156	2.607	836968943350324147	836967491848475923	836967491848475922	1091	
1	C36H64N8O13	[M + Na]+	C36H64N8NaO13+	0.686	0.690	59.693	59.693	0.000	40	0.875	0.374	0.810	4.783		839.453	156	2.607	836969048484749399	836967492104328495	836967492104328494	1098	
1	C41H64N6O8	[M + Na]+	C41H64N6NaO8+	0.998	0.981	31.812	26.749	5.064	8	0.959	4.402	4.402	0.235		791.468	157	2.608	836968021421320966	836967492179825975	836967492175631670	1100	
1	C41H66N6O9	[M - H2O + H]+	C41H65N6O8+	0.980	0.333	57.622	49.065	8.557	19	0.963	2.605	2.605	-23407.595		769.485	157	2.609	836968004228868279	836967491886224663	836967491886224662	1092	
1	C34H61N7O9	[M + H]+	C34H62N7O9+	0.992	0.333	80.339	72.957	7.382	26	0.951	3.331	3.331	3.631		712.463	157	2.609	836968005730429137	836967491999470883	836967491999470882	1095	
1	C18H34N4O6	[M - H2O + H]+	C18H33N4O5+	1.000	0.333	84.619	80.091	4.528	23	0.955	3.421	3.421	-46747.342		385.246	157	2.609	836968008490281246	836967491923973403	836967491923973402	1093	
1	C20H32N4O9	[M - H2O + H]+	C20H31N4O8+	1.000	0.333	123.028	117.922	5.106	28	0.949	2.512	2.512	-39561.702		455.215	157	2.609	836968020146252528	836967491957527839	836967491957527838	1094	
1	C10H20N2O4	[M - H2O + H]+	C10H19N2O3+	1.000	0.333	23.314	20.792	2.521	3	0.987	8.507	8.507	-83712.255		215.140	157	2.610	836967987531343660	836967492033025319	836967492033025318	1096	
1	C16H31N3O5	[M - H2O + H]+	C16H30N3O4+	1.000	0.333	72.502	64.410	8.092	19	0.932	2.204	2.204	-54870.858		328.224	157	2.610	836969050661593219	836967492070774059	836967492070774058	1097	
1	C26H42N6O11	[M - H2O + H]+	C26H41N6O10+	1.000	0.332	100.185	92.895	7.289	37	0.950	3.030	3.030	-30150.233		597.290	157	2.612	836968025779202930	836967492142077235	836967492142077234	1099	
1	C15H23BN2O4	[M - H2O + H]+	C15H22BN2O3+	1.000	0.333	121.983	121.983	0.000	42	0.851	2.076	2.135	-62502.193		288.174	157	2.614	836969464480020735	836967492213380411	836967492213380410	1101	
1	C13H22BN3O4	[M - H2O + H]+	C13H21BN3O3+	1.000	0.290	43.236	43.236	0.000	21	0.855	4.969	4.969	-64975.708		277.172	157	2.616	836968007903078661	836967492284683587	836967492284683586	1103	
1	C26H46N6O8	[M - H2O + H]+	C26H45N6O7+	1.000	0.333	63.303	54.981	8.322	24	0.958	2.246	2.246	-32545.070		553.337	157	2.616	836968033945513005	836967492322432327	836967492322432326	1104	
1	C28H44N6O8	[M - H2O + H]+	C28H43N6O7+	1.000	0.001	71.293	71.293	0.000	43	0.920	1.520	2.431	-31307.883		575.317	157	2.618	836968106452448223	836967492355986763	836967492355986762	1105	
1	C16H29N3O4	[M - H2O + H]+	C16H28N3O3+	1.000	0.333	108.391	105.120	3.272	31	0.657	1.214	1.525	-58058.106		310.213	157	2.620	836967992019249011	836967492393735503	836967492389541198	1106	
1	C18H30N4O9	[M - H2O + H]+	C18H29N4O8+	1.000	0.333	143.398	138.743	4.655	38	0.929	2.818	2.818	-41960.195		429.199	157	2.621	836967993176876944	836967492427289939	836967492427289938	1107	
1	C31H37N3O7	[M - H2O + H]+	C31H36N3O6+	1.000	0.287	99.340	99.340	0.000	32	0.745	2.337	2.671	-32968.406		546.261	157	2.622	836968013888350740	836967492506981723	836967492502787418	1109	
1	C20H37N9O12	[M - H2O + H]+	C20H36N9O11+	1.000	0.000	78.790	72.077	6.712	40	0.912	5.114	5.114	-31150.870		578.250	157	2.624	836968289303134225	836967492469232983	836967492465038678	1108	
1	C32H53N9O9	[M + K]+	C32H53KN9O9+	0.889	1.000	60.938	51.164	9.774	28	0.801	4.011	4.097	-4.626		746.356	158	2.628	836968002844747932	836967492544730463	836967492544730462	1110	
1	OPS9	[M + K]+	KOPS9+	0.595	0.614	-9.500	-9.633	0.133	0	0.000	2.469	2.469	3.443		373.682	158	2.629	836968000428828714	836967492582479203	836967492582479202	1111	
1	C16H27N2O3S	[M - H2O + H]+	C16H26N2O2S+	1.000	0.333	65.924	65.924	0.000	28	0.721	3.627	3.630	-58076.537		310.168	158	2.630	836968017663224507	836967492620227943	836967492620227942	1112	
1	C38H44N4O5	[M - H2O + H]+	C38H43N4O4+	1.000	0.329	66.979	63.076	3.903	37	0.756	3.083	3.083	-29079.548		619.329	158	2.631	836968002228185178	836967492657976683	836967492657976682	1113	
1	C27H42N6O9	[M - H2O + H]+	C27H41N6O8+	1.000	0.333	116.340	111.313	5.027	41	0.880	5.078	5.078	-31196.175		577.299	158	2.631	836969079010894155	836967492695725423	836967492695725422	1114	
1	C32H49N7O10	[M - H2O + H]+	C32H48N7O9+	1.000	0.332	81.128	75.042	6.086	36	0.929	0.047	0.469	-26706.669		674.352	158	2.641	836969103174279729	836967492771222903	836967492771222902	1117	
1	C24H44N6O9S	[M - H2O + H]+	C24H43N6O8S+	0.530	0.333	109.158	109.158	0.000	32	0.608	1.292	1.463	-31310.747		575.284	159	2.649	836968338389074687	836967492808971643	836967492808971642	1119	
1	CBr2IN	[M + K]+	CBr2IKN+	1.000	0.999	-1.219	-1.219	0.000	0	0.000			2.118		349.708	159	2.650	836968010604210527	836967492846720383	836967492846720382	1120	
1	C32H57N7O11	[M - H2O + H]+	C32H56N7O10+	1.000	0.000	85.633	76.691	8.942	44	0.971	0.487	0.657	-25786.573		698.409	159	2.650	836968011053001107	836967492884469123	836967492884469122	1121	
1	C33H57N3O14	[M + H]+	C33H58N3O14+	0.369	0.333	63.873	57.783	6.090	31	0.756	-2.751	2.751	-0.430		720.391	159	2.652	836968012621670843	836967492922217863	836967492922217862	1122	
1	C12H26N2O4	[M - H2O + H]+	C12H25N2O3+	1.000	0.333	29.228	25.717	3.511	4	0.986	1.080	1.080	-73456.046		245.186	159	2.656	836968010864257408	836967493211624871	836967493211624870	1130	
1	C28H38N8O10S	[M + Na]+	C28H38N8NaO10S+	0.568	0.572	53.342	53.342	0.000	38	0.863	-0.691	1.294	4.419		701.235	159	2.657	836969194459113140	836967492993521039	836967492993521038	1124	
1	C22H35N3O7	[M + K]+	C22H35KN3O7+	1.000	1.000	102.220	102.220	0.000	44	0.940	-0.672	1.560	-2.984		492.209	160	2.660	836968345808798576	836967493027075475	836967493027075474	1125	
1	C13H26N2O5	[M + Na]+	C13H26N2NaO5+	0.998	1.000	61.478	61.478	0.000	26	0.728	0.851	2.497	-8.055		313.171	160	2.668	836969263535107548	836967493136127391	836967493136127390	1128	
1	C16H33N3O5	[M - H2O + H]+	C16H32N3O4+	1.000	0.333	69.412	65.899	3.513	19	0.927	0.830	1.952	-54538.183		330.239	160	2.669	836968025779202911	836967493102572955	836967493098378650	1127	
1	C3H3I3N2O	[M - H2O + H]+	C3H2I3N2+	0.508	0.500	-0.728	-0.728	0.000	0	0.000	-9.810	9.810	-40326.684		446.730	160	2.669	836968025913420681	836967493173876131	836967493173876130	1129	
1	C18H21N3O6	[M - H2O + H]+	C18H20N3O5+	0.994	0.319	36.774	36.674	0.099	17	0.873	1.011	1.567	-50278.937		358.143	160	2.672	836968013582166527	836967493249373611	836967493249373610	1131	
1	C15H27N3O6	[M - H2O + H]+	C15H26N3O5+	1.000	0.333	97.008	93.511	3.497	25	0.974	-0.610	1.364	-54878.177		328.187	160	2.674	836968012814608851	836967493287122351	836967493287122350	1132	
1	C25H34FN3O4	[M - H2O + H]+	C25H33FN3O3+	1.000	0.001	74.778	74.778	0.000	30	0.729	-0.250	1.218	-40728.791		442.248	160	2.674	836968014802709036	836967493324871091	836967493324871090	1133	
1	C27H47N7O11	[M - H2O + H]+	C27H46N7O10+	1.000	0.333	101.872	93.188	8.685	33	0.945	-1.066	1.297	-28663.158		628.331	161	2.678	836968036281740409	836967493400368571	836967493400368570	1135	
