CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
243	438	22	0.936	-33.984
357	539	22	0.9703	-33.985
448	539	22	0.9287	-27.988
454	539	22	0.9287	-27.996
539	606	22	0.9269	58.006
606	613	22	0.9499	14.016
613	917	22	0.9607	-42.047
633	867	22	0.9216	31.006
699	867	22	0.9276	16.990
705	867	22	0.9734	-18.011
699	1545	22	0.9508	0.000
1454	1545	22	0.9773	0.000
917	1290	22	0.9894	-14.015
949	1290	22	0.9734	-33.984
1163	1290	22	0.9821	0.000
450	1454	22	0.9622	49.020
1454	1712	22	0.9631	-14.999
438	633	22	0.9559	50.016
438	1239	22	0.9327	50.016
448	454	22	1.0	0.007
633	1239	22	0.9775	-0.000
583	1280	22	0.9744	-42.047
583	1631	22	0.9863	-42.047
347	672	22	0.9596	-28.089
672	917	22	0.9763	-33.984
672	949	22	0.983	-14.016
450	1280	22	0.976	49.979
450	1631	22	0.9818	49.979
1182	1631	22	0.9853	-0.000
1280	1631	22	0.9885	-0.000
597	973	22	0.9727	-14.016
1182	1280	22	0.9855	-0.000
1182	1712	22	0.97	-15.959
606	917	22	0.9392	-28.031
917	1163	22	0.9825	-14.015
171	315	26	0.9352	79.966
235	315	26	0.9642	61.956
284	315	26	0.9533	-15.995
161	284	26	0.9271	79.966
190	284	26	0.9481	61.956
161	190	26	0.9289	18.011
190	235	26	0.9369	-15.995
204	221	26	0.8839	-42.999
171	235	26	0.9301	18.010
221	235	26	0.8781	21.982
161	171	26	0.9006	-15.995
896	1924	27	0.7241	-27.992
953	1924	27	0.7119	71.001
1193	1924	27	0.8183	27.047
1293	1924	27	0.8474	43.079
259	529	27	0.7305	-83.037
953	1193	27	0.7027	43.954
953	1293	27	0.7135	27.923
446	529	27	0.7025	-55.006
529	1193	27	0.8207	-139.099
529	1293	27	0.8058	-155.131
1193	1293	27	0.8433	-16.032
1739	1786	28	0.815	15.005
1684	1739	28	0.801	-7.008
1739	1763	28	0.8138	-450.735
1763	1904	28	0.8415	-42.047
1763	1949	28	0.809	-56.062
1739	1904	28	0.8278	-492.782
1904	1949	28	0.8301	-14.015
1739	1949	28	0.8052	-506.797
1160	1198	29	0.8854	-15.995
1160	1192	29	0.9709	0.000
1160	1286	29	0.9791	-0.000
1192	1286	29	0.9704	-0.000
1085	1151	30	0.9193	0.000
273	777	30	0.9392	-0.000
777	1151	30	0.9093	-14.016
1063	1093	31	0.9784	-0.001
1063	1204	31	0.8965	-26.015
1204	1941	31	0.9071	-76.032
1632	1941	31	0.9495	-33.984
1685	1941	31	0.9479	-33.985
1729	1941	31	0.9117	-48.000
1912	1941	31	0.9228	-33.984
1941	1942	31	0.9051	14.016
1093	1204	31	0.8986	-26.014
1204	1632	31	0.9149	-42.048
1204	1685	31	0.9182	-42.047
1632	1942	31	0.8914	-19.968
1685	1942	31	0.8834	-19.969
1729	1942	31	0.8932	-33.985
1632	1685	31	0.9888	0.001
1685	1729	31	0.9179	14.016
1685	1912	31	0.9491	-0.000
1632	1912	31	0.9522	0.001
1729	1912	31	0.9459	-14.016
1632	1729	31	0.9127	14.017
1254	1323	33	0.8626	87.032
1254	1595	33	0.966	-12.037
1254	1655	33	0.9179	-12.037
1254	1790	33	0.9569	-26.052
1254	1815	33	0.9639	-60.036
1254	1862	33	0.8547	-125.122
802	1463	33	0.8867	-86.052
1087	1463	33	0.8443	-2.978
1463	1508	33	0.8574	-71.037
1463	1592	33	0.9141	-0.001
1463	1595	33	0.8646	-170.106
1595	1862	33	0.8694	-113.085
1655	1862	33	0.8494	-113.085
1790	1862	33	0.8646	-99.070
1815	1862	33	0.8466	-65.085
1359	1622	33	0.8879	-99.069
1595	1622	33	0.9127	-101.048
1622	1625	33	0.9574	30.010
1622	1655	33	0.8612	101.047
802	1592	33	0.8518	-86.053
626	1065	33	0.8772	-147.069
1065	1169	33	0.8563	-5.026
1432	1433	33	0.8688	-378.701
802	862	33	0.8784	-129.043
802	1022	33	0.9012	-111.031
802	1087	33	0.8542	-83.074
862	1022	33	0.9188	18.011
