cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:1F12	ATTRIBUTE_group:GNPSGROUP:Control_LB	ATTRIBUTE_group:GNPSGROUP:phzC	ATTRIBUTE_group:GNPSGROUP:pvdE	ATTRIBUTE_group:GNPSGROUP:R47	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:1.0	ATTRIBUTE_replicate:GNPSGROUP:2.0	ATTRIBUTE_replicate:GNPSGROUP:3.0	ATTRIBUTE_replicate:GNPSGROUP:4.0
1172	319.1446580868102	2.752794	0	1259482.075	1696249.1	18354265.5	18839571.0	18876742.5	0	13400279.375	14588891.3	14862317.625	14478572.775
1173	637.2828189461119	2.7524002	0	5115045.375	5238871.0	74807884.5	75153532.5	77593672.5	0	52612931.0	55976005.875	58445999.0	65635199.0
1174	642.3455411358858	2.7524493	0	68784500.5	86434570.0	74729507.5	75895516.5	76979800.0	0	69837718.5	71296707.0	72774801.5	82480097.5
1175	756.3952434947859	2.754618	0	14278072.5	0.0	7659713.375	8391198.625	10010300.25	0	10583776.625	10322515.5	8962167.5	10470825.125
1176	815.3907671924491	2.7573104	0	7400074.5	11488150.0	9013635.25	8696581.375	8762358.125	0	7762913.5	8180638.125	8391842.125	9537255.5
1177	398.2112511082095	2.7585359	0	39208617.5	51928348.0	38818869.0	39497631.5	37304578.0	0	38337962.5	37544906.5	36318869.5	42627957.5
1178	419.1895795409096	2.7584302	0	13431579.0	17380620.0	14416966.25	15019967.0	14837201.5	0	14313423.25	14137581.5	13526829.75	15727879.25
1179	397.2079486500443	2.7589283	0	181856987.5	240236160.0	189800880.0	194148225.0	186395380.0	0	188785880.0	186674372.5	175325712.5	201415507.5
1180	795.4601509065668	2.7610657	0	5968853.25	13796545.0	11968969.75	9859784.25	10270495.5	0	8679650.875	8682407.0	9468926.0	11237118.875
1181	572.7886182223085	2.7623076	0	8337700.625	13286966.0	8955963.75	9262786.875	9292542.875	0	8330289.875	9392070.0	7996692.0	10129942.25
1182	229.1544478044441	2.7636337	0	11510515.25	16623332.0	20574766.0	20335318.5	18588542.25	0	17912385.25	18407856.25	16715647.5	17973253.0
1183	400.26292271647054	2.764068	0	12894827.5	22676216.0	24763287.0	24666651.5	22923930.5	0	21958947.75	21863404.25	20116293.25	21310051.25
1184	399.2595646849365	2.7644584	0	61649803.5	89896920.0	118146921.0	118250145.0	105954107.0	0	103198634.5	103975733.5	93592023.5	103234585.0
1185	748.369442002197	2.7644584	0	113982151.5	180410160.0	136379037.5	132337790.0	120334722.5	0	132187262.5	128180997.5	115750219.0	126915222.5
1186	365.6832211509737	2.7657359	0	54576402.0	75638840.0	62505429.5	60846672.0	57618655.5	0	61913293.5	59643342.0	55883655.5	58106868.0
1187	374.6893204474768	2.7661316	0	475428022.5	650145600.0	535604805.0	533296655.0	505768425.0	0	538731795.0	522788105.0	484629355.0	503948652.5
1188	421.24163682263554	2.7661316	0	6978333.875	8916132.0	10117079.5	10333345.625	9668424.25	0	9820254.875	9290289.125	8523713.25	9462926.0
1189	239.0579242829851	2.7734325	0	0.0	0.0	26130821.5	14270689.0	14943722.0	0	14949070.75	12543292.5	11524464.75	16328404.5
1190	222.0314707506257	2.7739367	0	0.0	0.0	25582605.0	14482494.75	14688284.25	0	14888398.75	12767830.0	11131142.5	15966012.75
1191	429.2704217697563	2.7809298	0	6705398.75	8662626.0	8135402.0	7488212.375	7736541.375	0	8283677.5	7428403.125	7453278.625	6900195.25
1192	619.291211726349	2.7650566	0	4453979.5	8089585.0	5358528.75	7043859.5	4959620.75	0	5047233.625	6567035.125	3284113.625	6917606.125
1193	433.2419363650421	2.7912462	0	10982054.0	12384909.0	9168536.25	9131018.125	8888734.5	0	9591439.75	10253030.375	8951139.0	9374733.75
1194	428.7242354646852	2.7920313	0	50624795.0	65619704.0	58692552.5	53809884.0	53260620.0	0	53710010.5	55492014.5	52407249.5	54778577.0
1195	856.4411756648573	2.792032	0	59349828.5	78720610.0	69389316.0	64038168.5	62415744.0	0	63581756.0	68869284.5	59256234.0	63485782.5
1196	546.2593011427477	2.7940156	0	16518406.0	22287392.0	21871342.0	20880643.5	19713637.5	0	19373514.25	21211978.0	18396685.25	20001851.5
1197	318.1465020754539	2.799965	0	6653811.625	8028068.0	6918524.5	7070869.5	6613142.0	0	6580902.875	7104579.75	6562676.125	7008188.875
1198	635.286021893597	2.7999651	0	12414270.75	15020526.0	12513314.75	12035365.75	11453217.0	0	12012113.5	12944780.5	11221079.75	12238194.5
1199	120.04455210233886	2.802727	0	98246323.5	6539366.0	33654436.0	26845936.0	42341840.5	0	45964362.5	54759724.5	47031567.0	53332882.0
1200	138.05494179507875	2.8031254	0	40877356.5	2709406.0	13681094.75	10889388.5	17329357.5	0	18762720.75	22556770.75	19345018.75	22112687.0
1201	121.0478459562527	2.802166	0	10523176.875	0.0	3805615.525	2897481.9	4582543.625	0	4782439.825	6052729.375	5136034.775	5837613.95
1202	658.3411933048301	2.8043265	0	9112425.75	10831432.0	9037324.125	8668075.625	8342438.375	0	8991253.375	8920382.875	8201762.125	9046865.5
1203	332.21788795872834	2.8043365	0	6384507.125	8413659.0	8935188.125	8537489.75	8381925.25	0	8084822.0	8370410.75	7438481.75	8345395.75
1204	411.2601092204921	2.8047876	0	62943855.5	84237230.0	62695030.0	63361992.5	60416179.0	0	62829391.5	65092457.5	60244541.5	61250666.5
1205	325.186989522653	2.804842	0	0.0	0.0	6812046.125	6224699.375	5503954.0	0	4596464.5	4457492.25	4335625.5	5151117.25
1206	456.2817098290225	2.8042665	0	8906166.875	5078445.0	179780472.5	173904312.5	158503830.0	0	131877573.25	124439142.25	125837795.125	138940271.25
1207	412.2633510125482	2.8071876	0	14256728.25	19421624.0	13875644.0	13943581.5	13308396.0	0	13849719.25	14264225.75	13365398.0	13905006.75
1208	314.20736687261245	2.8159478	0	37505203.5	50565852.0	35368019.5	37433066.0	37141163.5	0	37089322.0	37674407.5	36682882.5	36000840.5
1209	813.4358188999132	2.8171344	0	69795265.5	72400830.0	62563157.0	63917348.5	68297771.0	0	67928333.5	68000475.0	66474931.5	62169802.0
1210	407.2216134718892	2.8183315	0	39700664.5	49049090.0	37474533.5	39944879.5	41188814.0	0	40397841.5	41368994.5	38711259.5	37830796.0
1211	491.2866000392704	2.8248365	0	3929896.75	13024923.0	13138078.0	12651515.25	11825370.75	0	9992813.75	10477765.5	10002908.0	11071373.5
1212	543.314253933638	2.8264391	0	4963339.875	5231270.0	6818180.125	6756530.375	7036934.875	0	6307469.0	6570872.125	6103798.375	6592845.75
1213	183.09170859228308	2.8292193	0	2603586.425	7021257.0	3217224.975	3930675.175	3330077.675	0	2939398.275	3556073.0	3408618.0250000004	3177474.95
1214	210.11021292168115	2.8310747	0	5540561.8	0.0	5604089.125	5191317.75	7421993.75	0	5534031.25	5725899.425	6221536.75	6276495.0
1215	170.1175596567298	2.8302572	0	11967936.375	0.0	12103244.0	11468907.25	16173697.0	0	11983889.25	12136159.125	13873675.25	13720061.0
1216	770.4484426134605	2.831098	0	5121795.25	0.0	4255521.95	4938681.625	4885023.0	0	4720722.5	5332027.95	4561251.625	4587019.75
1217	329.6997476386712	2.8323944	0	7518482.0	10932446.0	12311916.25	12179661.5	12798351.5	0	10809082.25	11187180.125	11384253.125	11427895.75
1218	441.2344667107354	2.8331852	0	6883895.375	7996893.0	8150458.875	7947225.25	8178012.25	0	7587809.125	8505311.5	7228245.0	7838226.125
1219	279.16909455513263	2.8628197	0	0.0	34133052.0	0.0	0.0	817126.175	0	363841.05	0.0	453285.125	0.0
1220	382.7081186883087	2.835171	0	3235256.3	3219077.8	5793662.125	5785886.75	6045309.75	0	5309919.0	5065885.625	5233497.5	5250812.8
1221	513.3034800331639	2.8395553	0	26277432.5	31386268.0	27317815.0	27501715.5	29034187.5	0	28871322.0	26007454.0	27200905.5	28051469.0
1222	548.3083712839641	2.8408782	0	10521584.0	20044586.0	16282241.75	15848081.75	15619562.25	0	15138452.5	13563396.75	14735698.75	14833921.75
1223	360.1951192412424	2.838232	0	117376831.5	19790092.0	99942342.0	102476526.5	116460259.0	0	106168353.5	109887405.5	111489426.0	108710774.0
1224	427.2554003450506	2.8429275	0	13480084.75	16857896.0	13234385.25	13120670.25	13850097.5	0	14003521.5	12798590.25	13484455.75	13398670.25
1225	557.32962226209	2.8429728	0	5307522.0	12727860.0	10957279.5	11085983.75	11757077.5	0	9569588.25	9886797.375	9832267.625	9819209.5
1226	334.18161806152494	2.8504586	0	17409370.25	17930120.0	29971292.0	29149021.5	28445884.5	0	27039254.5	26056318.5	25720754.25	26159241.0
1227	374.68859796968025	2.8555155	0	23001825.5	25845670.0	24068997.0	24522822.5	22867512.0	0	23787080.5	23794105.0	23138670.0	23741301.5
1228	211.1441850029969	2.8563106	0	204399107.5	222334030.0	215246442.5	213985775.0	205959217.5	0	215934872.5	208122592.5	210823287.5	204709790.0
1229	763.3333495597128	2.8587606	0	14627265.5	17982246.0	13723737.25	15221824.5	12845805.75	0	14296902.0	14561992.25	13841697.75	13718041.0
1230	355.21591257350684	2.8588097	0	11750831.5	14997205.0	13494147.75	14524082.5	12154247.5	0	12591261.0	13139318.25	13258855.0	12933875.0
1231	709.4243974331362	2.8596165	0	11581871.25	14323595.0	13116379.5	14140333.75	12670880.75	0	12511119.75	12632386.75	12517773.75	13848185.0
1232	661.3224517629034	2.8612542	0	11836325.25	13049178.0	11899777.75	12434734.75	10938030.0	0	12025627.0	12093325.25	11601222.75	11388692.75
1233	431.2323013067025	2.8620503	0	12105508.25	27179538.0	23914052.5	24819164.0	21759716.5	0	20423720.75	20785184.5	21300824.75	20088711.25
1234	576.3507659799047	2.8761637	0	15301712.0	22880042.0	16392570.75	17758823.5	18045367.25	0	13154525.5	18841890.75	17789498.5	17712558.75
1235	674.3845509785688	2.8780346	0	45767698.0	67004520.0	55732757.0	61529657.5	62432853.0	0	44572684.0	61422225.5	58051105.0	61416951.0
1236	288.6788962415207	2.8786836	0	16051650.0	17331700.0	15539183.25	15937115.75	15175280.25	0	16048187.5	15204199.75	16229621.5	15221220.5
1237	1303.7995810512364	2.8790603	0	17590804.5	32453224.0	20141766.5	22625408.5	18154890.75	0	18863126.25	19993743.0	18925175.5	20730825.5
1238	185.16496110672048	2.8794541	0	12227759.25	15436138.0	13102271.75	13356678.25	13136174.0	0	12597666.75	13059141.25	12981313.25	13184762.0
1239	244.1292820760948	2.8798542	0	39291630.0	50323244.0	40137549.0	41860913.5	42823526.5	0	39801854.5	42276172.0	40621240.0	41414352.5
1240	326.7058972711355	2.8798542	0	1139488740.0	1414335200.0	1203338900.0	1242566575.0	1198438850.0	0	1181146240.0	1198765725.0	1201009925.0	1202911175.0
1241	409.2810937539991	2.8798542	0	33621892.0	43177612.0	34503845.0	36531387.5	35438002.5	0	34117994.0	36059574.0	34864267.5	35053291.5
1242	440.2506067204538	2.8798542	0	105978043.5	133820020.0	108579000.0	114207273.5	112303217.5	0	106693310.0	112400780.0	110058437.0	111915007.5
1243	652.4037583338845	2.8798542	0	1091025462.5	1531063000.0	1088031475.0	1193852692.5	1173857125.0	0	1081493387.5	1181544650.0	1121862167.5	1161866550.0
1244	337.6960931723318	2.8794525	0	14572357.25	14421103.0	15475141.5	15495963.5	15599767.5	0	15008764.5	15210676.0	15457794.75	15465994.5
1245	318.19210866016465	2.8798542	0	11389235.75	14745543.0	11958858.75	11661258.5	12320219.25	0	11363576.75	12245265.0	11884177.25	11836553.25
1246	652.9044103493956	2.8802524	0	22899530.0	35437116.0	30971809.5	31187910.5	29246063.0	0	26624329.5	29533985.5	27807226.5	30339771.5
1247	993.6348823928622	2.8842654	0	17130670.25	13824264.0	10547257.25	13035327.75	14121519.5	0	12017196.0	15138330.25	13714235.5	13965013.0
1248	391.7246179737776	2.885225	0	8825954.75	0.0	0.0	673143.125	1086935.175	0	3028066.0	3568564.25	1612677.0	2376725.8
1249	342.23871277408847	2.8882396	0	191083660.0	115512510.0	132206393.5	142929161.0	147518927.5	0	149696485.0	153344503.5	160212663.5	150484490.0
1250	343.2421482453683	2.8886337	0	38346476.5	25096414.0	24604985.0	27635711.0	30527588.5	0	29209899.5	31583234.5	31730082.5	28591544.5
1251	644.3047889244327	2.8969624	0	6849570.125	10976184.0	6485577.0	7348136.125	6523621.625	0	6493863.375	6200913.875	7656045.375	6856082.25
1252	706.3233493474725	2.8973653	0	18111505.25	27629846.0	20210675.0	23224797.5	19925218.5	0	18729367.5	18506450.75	23374785.0	20861593.0
1253	353.6651463069569	2.8944905	0	6497491.0	9400678.0	8141574.375	8604367.875	7897811.75	0	7226273.5	7288154.5	8838056.875	7788760.125
1254	746.3726013480494	2.8985946	0	5867156.0	7738727.5	6308659.5	7385185.875	6611144.125	0	6148113.75	6021832.875	7386329.625	6615869.25
1255	613.3555431094686	2.899392	0	8475052.75	9374396.0	12804731.75	14680833.0	12963494.0	0	11926569.0	11198715.0	13687259.5	12111568.0
1256	636.270296834525	2.9050548	0	13697234.75	16027986.0	13185409.0	14603550.75	12923303.25	0	13291679.5	12856833.75	14968560.0	13292424.5
1257	782.4417350046147	2.9140477	0	10290330.75	0.0	275696.9	660279.75	1032563.875	0	3790296.625	3590616.275	2114598.5	2763359.875
1258	417.2134812829291	2.9103239	0	33455819.5	17655488.0	30197838.5	31050017.0	28461683.0	0	33217879.0	29126710.5	31431067.5	29389701.0
1259	553.2982826979012	2.910616	0	51685119.0	49575056.0	47039083.5	52153563.0	46453343.0	0	49147909.0	47332852.0	53324914.0	47525433.5
1260	1041.5615334073254	2.913291	0	2461073.45	0.0	3428853.85	3624960.5999999996	3249823.75	0	3384125.925	3129118.325	3369536.025	2881931.375
1261	977.5340906846362	2.9175005	0	2638237.5	0.0	7404071.375	6791883.625	6404892.375	0	6643986.925	5967209.675	5608940.85	5018947.425
1262	489.2710127033397	2.9174592	0	229800232.5	111315976.0	361351220.0	380347192.5	370580697.5	0	347756975.0	321698485.0	346760757.5	325863125.0
1263	360.2123952187023	2.9178584	0	8222830.125	10426143.0	8591590.0	8566044.25	8145381.5	0	8215647.25	8646787.0	8468201.25	8195210.375
1264	397.2081330306809	2.9195068	0	5671257.25	6683633.0	8477100.75	8437676.0	7611518.75	0	7676416.0	7075784.5	7927249.75	7518102.5
1265	514.2873271966114	2.9519534	0	93229061.75	220564350.0	116678926.75	100365497.75	90505017.75	0	6161543.125	183256360.0	124383514.125	86977086.75
1266	338.21287365638057	2.9301012	0	5890320.5	6789404.5	6235567.125	6221165.875	5875656.0	0	6105884.375	5632029.375	6333726.5	6151069.25
1267	427.2553572305312	2.930509	0	8609506.875	10450896.0	9203421.5	9148814.375	8651217.625	0	9204297.0	8096929.375	8953322.5	9358411.5
1268	377.22867893946847	2.932686	0	7355582.25	10633215.0	8660376.0	9894592.5	9294578.5	0	8043112.0	8180759.375	9274419.875	9706838.0
1269	753.450483979916	2.932686	0	5636737.125	9047671.0	6780447.125	7888712.75	7641932.25	0	6988374.875	6161353.5	7220560.375	7577540.5
1270	302.20730639227185	2.936	0	5088653.125	5886477.5	5661545.375	5969525.375	5726210.875	0	5439883.625	5170636.375	5922188.5	5913226.25
1271	277.11823487423896	2.9392207	0	40847130.0	37674516.0	39654328.5	43523120.5	41618576.0	0	41441665.5	39509847.0	43102170.5	41589472.0
1272	776.346273945933	2.9408152	0	12731062.25	14574360.0	13115909.0	14925403.75	14607109.75	0	13739731.75	12806645.0	14397285.5	14435822.5
1273	491.2498655214919	2.9476802	0	53130260.5	79265900.0	68448620.0	69264385.0	71379964.0	0	60909692.0	59178268.5	72255970.0	69879299.0
1274	461.2434049636204	2.9488907	0	48876344.0	252569170.0	197458362.5	188702387.5	164376575.0	0	140150360.5	125786087.5	164890240.0	168586981.0
1275	657.3220814660091	2.9489553	0	18366056.0	11960957.0	16433773.75	17687986.5	18578342.0	0	17273422.25	17095159.75	18083685.5	18613890.75
1276	562.3225159542383	2.94888	0	2571615.825	3687855.0	7090859.75	7132026.5	7347783.0	0	5590248.5	5420156.2	6703952.25	6427928.125
1277	635.3403952755649	2.9525797	0	39246354.0	31984942.0	52543741.5	57404742.0	55098147.5	0	49026213.5	48713955.5	53426911.0	53125905.0
1278	462.24610986168335	2.948492	0	12629836.75	60885364.0	55736924.0	48639722.5	46395581.5	0	38013186.0	33010077.75	45662376.5	46716424.5
1279	433.2446650006534	2.9565732	0	9641199.0	73532530.0	47120113.5	43777566.0	36063646.0	0	32097541.375	30015871.875	36427489.75	38061621.5
1280	229.1547085778409	2.958603	0	22651849.0	29760600.0	30607125.0	28279492.5	26139445.5	0	24452059.5	25583614.0	29297252.0	28344986.5
1281	1109.5555974841975	2.9594073	0	7480310.875	7022224.5	9360339.5	9472793.25	7856967.25	0	8089047.25	7651735.75	9562486.0	8867141.875
1282	949.4377279052898	2.9610353	0	16444479.25	20486748.0	19477984.5	19899970.5	14570127.5	0	16950206.25	15310576.0	19572177.25	18559602.25
1283	475.22279511745774	2.9610324	0	586935255.0	684219970.0	702585900.0	641428600.0	572879150.0	0	581074907.5	601616535.0	673529700.0	647607762.5
1284	497.2040162858981	2.9602249	0	14688979.75	9182330.0	10729500.0	9932139.75	9702804.375	0	10751013.375	11062924.0	11992824.25	11246662.25
1285	674.3512124255229	2.9682891	0	7942262.0	7577070.5	10542454.5	10675142.0	10224900.5	0	9979967.75	9740223.25	10157784.25	9506783.75
1286	619.2915002268097	2.9691255	0	8432063.0	9026759.0	8964702.75	8811340.875	7795865.0	0	7945456.75	8687726.875	8908722.375	8462065.625
1287	842.4259419545181	2.969929	0	7341606.625	6968251.5	9625313.5	10686680.5	8875712.125	0	8967008.5	9225891.875	9331848.625	9004563.75
1288	708.4295013993567	2.9719365	0	8559418.625	5004456.0	15312403.0	17127241.75	14957192.75	0	14071649.25	14109329.125	14260610.75	13514667.0
1289	518.264224989234	2.9767857	0	8235730.375	8488622.0	7897612.75	8486360.625	7805167.0	0	8178828.875	8818894.75	7907185.875	7519961.25
1290	279.170277914623	2.9825718	0	0.0	32187622.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1291	215.13902387328807	2.9843378	0	3066723.45	19961292.0	11546966.75	11600475.25	9176808.75	0	9262962.125	8788304.375	8296043.5	9043664.2
1292	427.2916445261548	2.9843376	0	53509130.5	352225280.0	210085212.5	216352262.5	171817492.5	0	169014057.5	159459437.5	154980116.5	168310486.5
1293	449.27368637901503	2.9847322	0	4423847.75	12365955.0	7977695.75	8737482.625	7584043.75	0	7356237.125	6950300.0	6749247.25	7667285.5
1294	330.20173892837863	2.98473	0	9543753.75	10437219.0	8687652.875	9777135.75	8897417.75	0	9371477.0	9844397.25	8572369.875	9117716.0
1295	514.2874977197232	2.985917	0	160292362.5	190220480.0	149265052.5	160464280.0	156212575.0	0	166991712.5	165504720.0	142937140.0	150800697.5
1296	364.202872852814	2.9883044	0	10841841.75	13150126.0	11937831.5	11918450.25	11084079.75	0	11580306.0	11847790.5	11032021.5	11322085.25
1297	836.4881167031282	2.9889963	0	0.0	0.0	10078967.5	10175685.5	10555939.25	0	8225414.25	8130013.5	7087078.5	7368086.0
1298	727.3988987866258	2.9902852	0	42824411.0	57721330.0	41336775.5	42969638.5	42901552.5	0	43798271.0	46694200.5	39102778.5	40437127.5
1299	853.5758206776544	2.9833863	0	0.0	13092697.0	5581596.75	6138822.0	4624578.3	0	4421021.875	3662570.175	3741541.875	4519863.125
1300	425.2760611535998	2.992267	0	7330472.625	1440097.2	9904388.5	9830339.0	14152170.5	0	11527740.5	11504162.75	9232185.5	8953281.875
1301	211.14417014433147	2.9942362	0	177203620.0	220332770.0	179581392.5	176952680.0	169159217.5	0	175168957.5	184522435.0	171436932.5	171768585.0
1302	270.6733118619351	2.9971516	0	0.0	0.0	9030923.5	8737356.75	8726326.0	0	6645794.5	6459028.5	6922075.25	6467708.0
1303	421.28112035274336	3.0012732	0	0.0	0.0	8915625.75	8904390.125	8104859.125	0	6258779.5	6732708.75	6555385.375	6378001.375
1304	374.22862859098313	3.0017703	0	12544754.75	24424872.0	16496606.25	15263901.5	15287997.5	0	15162927.5	15077722.0	15446182.5	13906428.0
1305	755.3939698036525	3.0021632	0	10060148.25	13150486.0	10788932.25	10102054.625	11101592.25	0	10956102.0	10627988.0	10484898.75	9983738.625
1306	856.4417050143013	3.0074794	0	6633053.375	8251537.0	8485125.0	7439913.125	8578068.5	0	8569564.125	7101420.125	8327214.125	7137961.625
1307	428.72428539747006	3.0082717	0	6637550.125	7708964.5	9093327.5	8050168.75	8370427.25	0	8497899.875	7536782.25	8443921.25	7672870.25
1308	540.339761340905	3.0086977	0	2565290.475	1603111.1	167737835.0	168871265.0	164329577.5	0	126435925.8	127277193.8	126456284.625	123334563.75
1309	553.3350413059206	3.0096521	0	137025927.5	107882630.0	88427379.0	80498501.0	92922922.5	0	117362701.5	92343287.0	103065812.5	86102929.0
1310	254.1682098517566	3.0099988	0	7969793.75	6429955.5	5558370.25	5592957.875	5491823.5	0	6633985.875	5903594.875	6027241.5	6048123.125
1311	277.171014952474	3.0100036	0	18103906.5	15197692.0	12810813.0	12219151.5	13437411.5	0	15790860.75	13404628.25	14289596.75	13086196.75
1312	469.2706414170139	3.0190206	0	5101561.5	4962328.0	0.0	0.0	0.0	0	1323097.875	1149848.125	1344090.125	1284525.375
1313	462.290447565367	3.024199	0	65644377.5	78152936.0	81346377.5	80060738.5	70682275.0	0	73531520.0	70281043.5	76517405.0	77403800.0
1314	598.3330985600932	3.022513	0	6061172.625	7095478.0	7303378.0	6964600.625	6658905.25	0	6617332.5	6244422.875	7316806.75	6809494.375
1315	776.347001769242	3.0233407	0	79457320.0	80789550.0	17653766.0	18257858.25	21873143.5	0	35535794.0	32588560.5	39565744.0	29551989.25
1316	576.3510507920199	3.023686	0	374430192.5	483384600.0	423600675.0	434242770.0	383061270.0	0	393404642.5	371697580.0	455791695.0	394440990.0
1317	288.67928203528635	3.024096	0	419776865.0	538258500.0	539872560.0	534720245.0	492720732.5	0	490873360.0	474145265.0	521673427.5	500398350.0
1318	461.2874395219468	3.02412	0	229049365.0	295991800.0	300810245.0	301446432.5	265863825.0	0	271502797.5	259425960.0	291633430.0	274607680.0
1319	388.67696253059626	3.0170534	0	7611989.375	5593020.0	922001.975	909637.0499999999	1275033.325	0	2720473.95	2000323.9	3710303.4	2287560.475
1320	245.11342922163604	3.026139	0	5075817.25	5911096.0	5841180.0	6015896.25	5210337.625	0	5534831.375	5358405.5	5923732.25	5326262.0
1321	330.17387171164575	3.0261703	0	173390990.0	207798140.0	198519155.0	199063450.0	183360855.0	0	183992235.0	180220610.0	200640667.5	189480937.5
1322	681.3227293888311	3.0269275	0	17331560.5	12971081.0	14145257.5	14874970.5	13644790.25	0	14843870.75	13766095.5	16421874.5	14964738.0
1323	659.3406522244597	3.0273368	0	326380225.0	388729120.0	381419927.5	390763907.5	342656242.5	0	352425922.5	328821002.5	400267105.0	359706272.5
1324	535.324733585455	3.0300324	0	0.0	0.0	9172969.0	9170079.125	8427044.875	0	6670327.625	6180169.375	6990645.75	6928950.25
1325	327.6949872260699	3.0344265	0	529805.8	1188864.2	29214127.0	29780211.5	28089617.5	0	21479542.0	21369866.0	22750659.3	22013694.5
1326	332.1946864897624	3.0333886	0	10936604.75	12278718.0	12160911.5	11960834.75	11531234.75	0	11108943.25	11525571.0	12439494.5	11515577.0
1327	318.68954710597154	3.0356252	0	0.0	0.0	10898327.25	10876118.0	10364444.25	0	8091035.75	7613059.75	8086324.75	8348469.25
1328	344.25434947594096	3.0794814	0	6068971.375	14018258.0	9380632.125	9323845.5	9473806.625	0	6809894.5	6392003.875	11805949.875	9239407.375
1329	654.383129672277	3.0417762	0	8040323.375	6683480.0	161475017.5	149269772.5	145999482.5	0	116828093.5	105763064.375	124617331.0	117576107.0
1330	318.1817513411767	3.0476048	0	0.0	7996736.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
1331	562.2916382143378	3.048163	0	335322680.0	319341860.0	299274395.0	286962095.0	308454980.0	0	305719942.5	297268625.0	316346255.0	310679327.5
1332	281.6492095498721	3.0477695	0	5934942.75	6453731.5	5918520.625	5565202.5	4548509.675	0	5840574.175	4886337.5	5998721.125	5241542.75
1333	684.3936064424262	3.0497503	0	347753695.0	422466800.0	363804870.0	343866790.0	363242122.5	0	351703105.0	340779065.0	369160337.5	357024970.0
1334	812.4162025814674	3.0497503	0	7341549.5	7933425.0	9454660.75	8818066.125	9598583.25	0	8784295.25	8466699.625	9174087.875	8787776.875
1335	342.7004352228705	3.0501387	0	189177697.5	220602820.0	193645740.0	193969215.0	201092890.0	0	189498592.5	188722112.5	200222557.5	199442280.0
1336	455.2870776068855	3.0501387	0	9499433.25	11488065.0	9857672.0	10001313.0	10083439.0	0	9623962.5	9668403.25	9992732.5	10156759.0
1337	230.1137620177574	3.0501387	0	8849073.0	10321826.0	9034926.75	8904602.25	9031775.5	0	8691618.5	8635846.75	9229613.0	9263299.25
1338	769.4100359521592	3.051328	0	9505989.0	10279746.0	11259090.5	11198140.25	11584226.75	0	11179173.0	10386626.25	11079113.5	10902533.75
1339	706.3754320859888	3.051329	0	9654916.25	8517896.0	8138175.75	7356659.375	8281480.625	0	8565619.5	8103701.375	8214453.875	8547457.25
1340	584.2727387370676	3.051764	0	10107941.0	6745946.5	6823604.125	6834295.0	7581985.375	0	8146938.75	7403871.375	7679671.75	8117343.625
1341	342.2391225473512	3.0537508	0	16519125.5	3360610.8	9083290.875	9108370.625	10514931.5	0	13219040.25	10764495.125	10862857.75	10379325.375
1342	403.1994957339337	3.0538805	0	3565406.0	5925518.5	4309836.5	4585586.625	4292641.825	0	4399462.825	4044936.175	4190712.2	4118359.75
1343	493.29199603983096	3.0715332	0	8310984.25	32644810.0	19377256.5	20663087.0	16634214.0	0	16867430.0	15499955.75	15881153.75	16737002.25
1344	316.12937185842713	3.0600922	0	35582556.5	36083464.0	34361047.0	35184306.5	35921867.0	0	38188684.5	33505772.0	34278109.5	35077211.0
1345	229.15472234405823	3.0711045	0	5963459.5	16818494.0	10995130.75	11993390.5	10141716.5	0	10166461.0	9585868.5	9506439.75	9834928.0
1346	374.2286487099685	3.04182	0	13221712.0	27664634.0	8721036.125	13438863.875	7858904.5	0	10198676.625	13236125.5	7451150.625	12354563.75
1347	491.2867179091074	3.0719216	0	167800820.0	529316130.0	351902070.0	372437270.0	316735845.0	0	311773227.5	294798737.5	295992355.0	306311685.0
1348	780.4619745864034	3.0754423	0	0.0	0.0	7209421.5	7221064.0	6891203.875	0	5640108.25	5085381.0	5211137.25	5385062.875
1349	390.7345465569131	3.0764523	0	0.0	0.0	9233573.0	9101233.75	9074004.5	0	6669530.75	6935696.0	6793998.25	7009586.25
1350	513.2685538789783	3.0774908	0	8055205.625	14257323.0	8920081.75	8815043.0	8672594.25	0	8848485.5	8358139.375	8550888.0	8705411.75
1351	725.3833844904882	3.0846717	0	8051034.5	12698945.0	11118159.5	11182559.875	10758821.75	0	10106076.25	9778567.5	10998772.125	10227159.75
1352	363.19504398911965	3.0862942	0	5453938.625	7052492.5	6093254.5	6183458.0	6029294.625	0	5511368.5	5782502.625	6284280.375	6181794.25
1353	245.1284759505736	3.0870879	0	60073739.0	59265412.0	60658610.5	56948655.0	59316732.0	0	57315643.0	56976661.0	63868389.0	58837043.5
1354	427.2915999454951	3.0888517	0	4336296.95	5245926.5	10564812.5	10007301.625	9741980.5	0	8037898.0	8075050.325	9678184.875	8859258.375
1355	342.202336711229	3.0887067	0	6593613.25	7488855.0	7096018.125	6778585.0	7180246.875	0	6583003.125	6292099.0	7915056.625	6858304.5
