CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
22	49	80.139	0.000	0.9028	0.6671	1
23	24	-67.988	0.000	0.9635	0.7069	1
23	25	67.987	0.000	0.9617	0.6636	1
23	38	84.126	0.000	0.8217	0.5219	1
24	25	135.975	0.000	0.9429	0.6382	1
24	31	-35.875	0.000	0.7365	0.6280	1
24	33	100.100	0.000	0.9169	0.8098	1
24	37	84.126	0.000	0.8285	0.6795	1
25	36	100.100	0.000	0.8795	0.6016	1
26	27	67.987	0.000	0.9486	0.7962	1
26	28	-135.975	0.000	0.9459	0.7714	1
26	30	-67.987	0.000	0.9760	0.8271	1
26	31	135.975	0.000	0.9569	0.8000	1
26	33	271.950	0.000	0.8884	0.7830	1
26	34	203.963	0.000	0.9176	0.7602	1
26	35	339.938	0.000	0.8363	0.6343	1
26	42	281.979	0.000	0.8390	0.7616	1
26	44	349.967	0.000	0.8107	0.6670	1
27	28	-203.962	0.000	0.9291	0.7906	1
27	30	-135.975	0.000	0.9508	0.7754	1
27	31	67.987	0.000	0.9696	0.7633	1
27	33	203.963	0.000	0.8986	0.6945	1
27	34	135.975	0.000	0.9407	0.7262	1
27	35	271.950	0.000	0.8602	0.6213	1
27	37	187.989	0.000	0.7165	0.7633	1
27	42	213.992	0.000	0.8498	0.7719	1
27	44	281.979	0.000	0.8314	0.6915	1
28	30	67.987	0.000	0.9472	0.7723	1
28	31	271.950	0.000	0.9144	0.7097	1
28	33	407.925	0.000	0.8344	0.6021	1
28	34	339.937	0.000	0.8642	0.6485	1
28	35	475.912	0.000	0.7695	0.4644	1
28	42	417.954	0.000	0.7492	0.5996	1
29	41	112.132	0.000	0.8522	0.6018	1
29	45	135.975	0.000	0.7982	0.6046	1
29	47	138.135	0.000	0.7622	0.5453	1
29	48	136.138	0.000	0.8691	0.6521	1
30	31	203.962	0.000	0.9529	0.7751	1
30	33	339.938	0.000	0.8628	0.7444	1
30	34	271.950	0.000	0.8934	0.7355	1
30	35	407.925	0.000	0.7801	0.5049	1
30	42	349.966	0.000	0.8156	0.6519	1
31	33	135.975	0.000	0.8377	0.8235	1
31	34	67.988	0.000	0.9582	0.8395	1
31	35	203.963	0.000	0.8496	0.6131	1
31	37	120.001	0.000	0.8094	0.6842	1
31	42	146.004	0.000	0.8373	0.5935	1
31	44	213.992	0.000	0.8010	0.7676	1
33	34	-67.988	0.000	0.9691	0.8096	1
33	35	67.988	0.000	0.9603	0.7711	1
33	37	-15.974	0.000	0.8955	0.7087	1
33	38	52.014	0.000	0.7093	0.6041	1
33	42	10.029	0.000	0.7832	0.6420	1
33	44	78.016	0.000	0.8258	0.7352	1
34	35	135.975	0.000	0.7981	0.7725	1
34	38	120.001	0.000	0.7079	0.5976	1
34	42	78.016	0.000	0.8144	0.6775	1
34	44	146.004	0.000	0.9022	0.7759	1
35	38	-15.974	0.000	0.8962	0.5505	1
35	42	-57.959	0.000	0.7816	0.5257	1
35	44	10.029	0.000	0.7612	0.6791	1
35	45	143.843	0.000	0.7295	0.6427	1
35	48	144.007	0.000	0.8263	0.7054	1
36	47	78.016	0.000	0.8306	0.6789	1
36	48	76.019	0.000	0.7286	0.5749	1
37	38	67.987	0.000	0.8963	0.6611	1
37	42	26.003	0.000	0.8662	0.7738	1
38	44	26.003	0.000	0.7470	0.5812	1
42	44	67.988	0.000	0.8655	0.6545	1
42	52	20.058	0.000	0.8126	0.6080	1
42	53	18.061	0.000	0.7380	0.6469	1
43	47	53.071	0.000	0.8503	0.5901	1
43	48	51.074	0.000	0.7782	0.5543	1
43	49	37.097	0.000	0.8809	0.6470	1
44	47	135.975	0.000	0.8050	0.7084	1
44	52	-47.930	0.000	0.7919	0.4614	1
45	48	0.163	0.000	0.8774	0.8700	1
46	624	-99.131	0.000	0.7141	0.4597	1
47	48	-1.997	0.000	0.8898	0.7356	1
47	49	-15.974	0.000	0.8699	0.7457	1
47	56	10.029	0.000	0.9519	0.8491	1
47	61	-47.930	0.000	0.9101	0.6853	1
47	67	20.058	0.000	0.8711	0.6400	1
47	69	-37.901	0.000	0.8057	0.6231	1
47	73	-164.157	0.000	0.7217	0.3752	1
51	68	79.015	0.000	0.8409	0.5904	1
51	70	79.341	0.000	0.7982	0.5827	1
52	53	-1.997	0.000	0.7770	0.6893	1
52	60	8.032	0.000	0.8222	0.7167	1
52	61	135.975	0.000	0.7266	0.4478	1
52	62	133.978	0.000	0.7695	0.5210	1
52	63	18.061	0.000	0.7504	0.6135	1
52	73	19.748	0.000	0.8012	0.6394	1
53	60	10.029	0.000	0.8623	0.8025	1
53	62	135.975	0.000	0.7358	0.5456	1
53	63	20.058	0.000	0.8267	0.6820	1
56	61	-57.959	0.000	0.9357	0.5942	1
56	62	-59.956	0.000	0.7560	0.4428	1
56	63	-175.873	0.000	0.7179	0.4308	1
56	66	8.032	0.000	0.9115	0.8746	1
56	67	10.029	0.000	0.9867	0.8922	1
56	69	-47.930	0.000	0.9506	0.6632	1
56	75	-107.885	0.000	0.7156	0.3501	1
56	76	-223.803	0.000	0.7251	0.3599	1
56	80	-165.844	0.000	0.7558	0.4560	1
57	101	-0.212	0.000	0.9369	0.9208	1
57	422	-42.260	0.000	0.7582	0.7990	1
57	517	-26.228	0.000	0.7052	0.7177	1
57	697	-76.244	0.000	0.7129	0.6423	1
58	59	-15.974	0.000	0.8872	0.7295	1
59	117	37.921	0.000	0.7446	0.4952	1
60	61	127.943	0.000	0.7615	0.5838	1
60	62	125.946	0.000	0.8105	0.5758	1
60	63	10.029	0.000	0.8981	0.7569	1
60	66	193.933	0.000	0.7140	0.3391	1
60	71	133.978	0.000	0.7310	0.4469	1
60	73	11.716	0.000	0.8514	0.7316	1
60	75	78.016	0.000	0.7795	0.6409	1
60	76	-37.901	0.000	0.8192	0.6555	1
60	77	-39.898	0.000	0.7850	0.5857	1
60	78	18.060	0.000	0.7722	0.5796	1
60	80	20.057	0.000	0.8247	0.7322	1
61	62	-1.997	0.000	0.8212	0.7014	1
61	63	-117.914	0.000	0.8250	0.7005	1
61	66	65.990	0.000	0.8108	0.6735	1
61	67	67.987	0.000	0.9290	0.5688	1
61	69	10.029	0.000	0.9625	0.8029	1
61	73	-116.227	0.000	0.7861	0.5365	1
61	75	-49.927	0.000	0.7793	0.6355	1
61	76	-165.844	0.000	0.8222	0.6533	1
61	77	-167.841	0.000	0.7331	0.5082	1
61	80	-107.886	0.000	0.7902	0.6727	1
62	63	-115.917	0.000	0.8303	0.6479	1
62	66	67.987	0.000	0.9011	0.6558	1
62	69	12.026	0.000	0.7393	0.4861	1
62	71	8.032	0.000	0.9039	0.7376	1
62	73	-114.230	0.000	0.7935	0.5513	1
62	75	-47.930	0.000	0.8277	0.6529	1
62	76	-163.847	0.000	0.7878	0.6002	1
62	77	-165.844	0.000	0.8109	0.5605	1
62	78	-107.886	0.000	0.7622	0.5839	1
62	80	-105.888	0.000	0.7967	0.6614	1
63	66	183.905	0.000	0.7516	0.4548	1
63	69	127.943	0.000	0.7102	0.3520	1
63	71	123.949	0.000	0.7668	0.5715	1
63	73	1.687	0.000	0.8001	0.5748	1
63	75	67.988	0.000	0.8189	0.6046	1
63	76	-47.930	0.000	0.9446	0.8405	1
63	77	-49.927	0.000	0.9357	0.7670	1
63	78	8.032	0.000	0.9186	0.7746	1
63	80	10.029	0.000	0.9357	0.8683	1
64	103	57.033	0.000	0.7911	0.5587	1
64	398	-79.042	0.000	0.8673	0.5891	1
66	67	1.997	0.000	0.8609	0.8376	1
66	69	-55.962	0.000	0.9349	0.7529	1
66	71	-59.956	0.000	0.9140	0.7393	1
66	75	-115.917	0.000	0.7880	0.5266	1
66	76	-231.835	0.000	0.7552	0.4680	1
66	77	-233.832	0.000	0.7700	0.4349	1
66	78	-175.873	0.000	0.7712	0.5563	1
66	80	-173.876	0.000	0.8080	0.6271	1
67	69	-57.959	0.000	0.9380	0.6921	1
67	76	-233.832	0.000	0.7155	0.3255	1
67	80	-175.873	0.000	0.7228	0.4405	1
68	70	0.326	0.000	0.9877	0.9235	1
68	103	21.982	0.000	0.8120	0.4899	1
68	121	70.039	0.000	0.8153	0.4668	1
68	583	70.039	0.000	0.8123	0.4670	1
69	73	-126.256	0.000	0.7316	0.3984	1
69	75	-59.956	0.000	0.7517	0.4405	1
69	76	-175.873	0.000	0.7889	0.5036	1
69	80	-117.914	0.000	0.8013	0.5126	1
71	75	-55.961	0.000	0.8077	0.6729	1
71	76	-171.879	0.000	0.7784	0.6459	1
71	77	-173.876	0.000	0.8477	0.6830	1
71	78	-115.917	0.000	0.8799	0.7403	1
71	80	-113.920	0.000	0.8136	0.7439	1
72	105	-151.099	0.000	0.7865	0.4048	1
73	75	66.300	0.000	0.7321	0.6042	1
73	76	-49.617	0.000	0.8290	0.6272	1
73	77	-51.614	0.000	0.7329	0.6275	1
73	80	8.341	0.000	0.8290	0.6555	1
75	76	-115.917	0.000	0.8219	0.6937	1
75	77	-117.914	0.000	0.8080	0.5925	1
75	78	-59.956	0.000	0.8037	0.7327	1
75	80	-57.959	0.000	0.8252	0.6882	1
76	77	-1.997	0.000	0.9113	0.8282	1
76	78	55.962	0.000	0.9161	0.8357	1
76	80	57.959	0.000	0.9435	0.8452	1
77	78	57.959	0.000	0.9348	0.7933	1
