feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Camellia sinensis var. assamica	417822.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Theaceae']	['Unknown']	['Camellia']	['Camellia sinensis']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Theobroma mammosum	629646.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Theobroma']	['Theobroma mammosum']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Theobroma speciosum	654076.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Theobroma']	['Theobroma speciosum']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Herrania umbratica	1088454.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Herrania']	['Herrania umbratica']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Theobroma grandiflorum	654082.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Theobroma']	['Theobroma grandiflorum']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Theobroma angustifolium	183163.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Theobroma']	['Theobroma angustifolium']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Theobroma bicolor	183174.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Theobroma']	['Theobroma bicolor']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Theobroma subincanum	951622.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Theobroma']	['Theobroma subincanum']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Herrania nitida	1088476.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Herrania']	['Herrania nitida']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Herrania albiflora	425977.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Herrania']	['Herrania albiflora']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Herrania cuatrecasana	1088469.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Herrania']	['Herrania cuatrecasana']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Herrania nycterodendron	183172.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Herrania']	['Herrania nycterodendron']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Herrania purpurea	1088452.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Herrania']	['Herrania purpurea']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Theobroma microcarpum	654084.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Theobroma']	['Theobroma microcarpum']	0	0	1.3242895603179932
2298	-1				0.3310724	ISDB	QGDOQULISIQFHQ-UHFFFAOYSA-N	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C	C9H12N4O3		224.090940244	QGDOQULISIQFHQ	Alkaloids	Pseudoalkaloids	Purine alkaloids	Herrania mariae	425968.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Herrania']	['Herrania mariae']	0	0	1.3242895603179932
2297	14	Amino acids and Peptides	Small peptides	Dipeptides	0.0	MS1_match	HNDVDQJCIGZPNO-YFKPBYRVSA-N	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1	N[C@@H](Cc1cnc[nH]1)C(=O)O	C6H9N3O2	pos_1_1proton	155.069476528	HNDVDQJCIGZPNO	Amino acids and Peptides	Small peptides	Aminoacids	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	6	2	7.0
2296	357	Carbohydrates	Ornithine alkaloids	Aminosugars	0.6959396	ISDB	BFSYFTQDGRDJNV-UHFFFAOYSA-N	InChI=1S/C12H24N2O7/c13-7(12(20)21)3-1-2-4-14-5-8(16)10(18)11(19)9(17)6-15/h7,9-11,14-15,17-19H,1-6,13H2,(H,20,21)	NC(CCCCNCC(=O)C(O)C(O)C(O)CO)C(=O)O	C12H24N2O7		308.158351108	BFSYFTQDGRDJNV	Carbohydrates	Aminosugars and aminoglycosides	Aminosugars	Escherichia coli	474506.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Enterobacteriales']	['Enterobacteriaceae']	['Unknown']	['Unknown']	['Escherichia coli']	3	3	7.2837584018707275
2295	-1				0.3825897	ISDB	BUUHDERFHDMSIH-ZPKKHLQPSA-N	InChI=1S/C19H26O4/c1-4-18(2)6-5-13-12(9-18)15(21)8-14-11(10-20)7-16(22)17(23)19(13,14)3/h4,7,14-15,17,20-21,23H,1,5-6,8-10H2,2-3H3/t14-,15+,17+,18+,19+/m0/s1	C=C[C@]1(C)CCC2=C(C1)[C@H](O)C[C@H]1C(CO)=CC(=O)[C@@H](O)[C@]21C	C19H26O4		318.18310931199994	BUUHDERFHDMSIH	Terpenoids	Diterpenoids	Norpimarane and Norisopimarane diterpenoids	Actinomadura	305623.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptosporangiales']	['Thermomonosporaceae']	['Unknown']	['Actinomadura']	['Unknown']	1	0	2.5303587913513184
2294	-1				0.40769973	ISDB	SYVCFDKBUKNCBX-UHFFFAOYSA-N	InChI=1S/C18H24N2O4/c1-19-11-7-12(18(22)23)17(19)13-6-10-4-3-5-15(24-2)16(10)14(9-21)20(13)8-11/h3-5,11-14,17,21H,6-9H2,1-2H3,(H,22,23)	COc1cccc2c1C(CO)N1CC3CC(C(=O)O)C(C1C2)N3C	C18H24N2O4		332.173607248	SYVCFDKBUKNCBX	Alkaloids	Tyrosine alkaloids	Morphinan alkaloids	Streptomyces melanovinaceus	318583.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces melanovinaceus']	1	0	2.6307989358901978
2293	4	Amino acids and Peptides	Small peptides	Dipeptides	0.5415074	ISDB	VATZGOROHSVECH-IGUHKTPLSA-N	InChI=1S/C22H28O7/c1-12-7-17(24)21-10-26-19-20(12,8-15(29-19)14-5-6-25-9-14)16(21)3-4-18(28-13(2)23)22(21)11-27-22/h5-6,9,12,15-19,24H,3-4,7-8,10-11H2,1-2H3/t12-,15+,16-,17-,18+,19+,20-,21+,22-/m1/s1	CC(=O)O[C@H]1CC[C@@H]2[C@]34C[C@@H](c5ccoc5)O[C@@H]3OC[C@]2([C@H](O)C[C@H]4C)[C@@]12CO2	C22H28O7		404.183503236	VATZGOROHSVECH	Terpenoids	Diterpenoids	Colensane and Clerodane diterpenoids	Teucrium micropodioides	6086561.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Teucrium']	['Teucrium micropodioides']	0	0	2.166029691696167
2292	4	Amino acids and Peptides	Small peptides	Dipeptides	0.3953473	ISDB	IVANPGILQDNOCW-KBPBESRZSA-N	InChI=1S/C16H22N2O2/c1-11(2)9-13-16(20)18(3)14(15(19)17-13)10-12-7-5-4-6-8-12/h4-8,11,13-14H,9-10H2,1-3H3,(H,17,19)/t13-,14-/m0/s1	CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C1=O	C16H22N2O2		274.168127944	IVANPGILQDNOCW	Amino acids and Peptides	Small peptides	Dipeptides	Alternaria alternata	464784.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria alternata']	0	3	3.0813891887664795
2289	166	Shikimates and Phenylpropanoids	Flavonoids	Angucyclines	0.30574033	ISDB							OLSFPMRHLRKMNU						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	1.2229613065719604
2288	-1				0.5772032	ISDB	WXZSUBHBYQYTNM-WMDJANBXSA-N	InChI=1S/C24H34N4O5/c1-27-16-9-13(10-29)21(27)15-8-12-5-6-14(26-23(31)20-18(30)4-3-7-25-20)22(32-2)19(12)17-11-33-24(16)28(15)17/h5-6,13,15-18,20-21,24-25,29-30H,3-4,7-11H2,1-2H3,(H,26,31)/t13-,15-,16+,17-,18+,20?,21-,24+/m0/s1	COc1c(NC(=O)C2NCCC[C@H]2O)ccc2c1[C@@H]1CO[C@@H]3[C@H]4C[C@@H](CO)[C@@H]([C@H](C2)N31)N4C	C24H34N4O5		458.252920188	WXZSUBHBYQYTNM	Alkaloids	Tyrosine alkaloids	Morphinan alkaloids	Saccharothrix mutabilis	820469.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Pseudonocardiales']	['Pseudonocardiaceae']	['Unknown']	['Saccharothrix']	['Saccharothrix mutabilis']	1	0	3.3088128566741943
2286	203	Terpenoids	Diterpenoids	Dipeptides	0.20638195	ISDB	IXVFZMSDMKUPSM-ZHACJKMWSA-N	InChI=1S/C17H24N2O2/c1-14(2)17(21)19-13-7-6-12-18-16(20)11-10-15-8-4-3-5-9-15/h3-5,8-11,14H,6-7,12-13H2,1-2H3,(H,18,20)(H,19,21)/b11-10+	CC(C)C(=O)NCCCCNC(=O)/C=C/c1ccccc1	C17H24N2O2		288.183778008	IXVFZMSDMKUPSM	Alkaloids	Ornithine alkaloids	Polyamines	Aglaia gracilis	6124707.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Aglaia']	['Aglaia gracilis']	0	0	0.8255277872085571
2286	203	Terpenoids	Diterpenoids	Dipeptides	0.20638195	ISDB	IXVFZMSDMKUPSM-UHFFFAOYSA-N	InChI=1S/C17H24N2O2/c1-14(2)17(21)19-13-7-6-12-18-16(20)11-10-15-8-4-3-5-9-15/h3-5,8-11,14H,6-7,12-13H2,1-2H3,(H,18,20)(H,19,21)	CC(C)C(=O)NCCCCNC(=O)C=Cc1ccccc1	C17H24N2O2		288.183778008	IXVFZMSDMKUPSM	Alkaloids	Ornithine alkaloids	Polyamines	Aglaia archboldiana	627550.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Aglaia']	['Aglaia archboldiana']	0	0	0.8255277872085571
2285	-1				0.27334967	ISDB	KNIWRLJEMCZTRC-VDNWNZSNSA-N	InChI=1S/C22H31NO5/c1-12(2)18(23-13(3)24)20(26)28-17-9-10-21(4,5)16-8-7-14-15(22(16,17)6)11-27-19(14)25/h7,11-12,16-18H,8-10H2,1-6H3,(H,23,24)/t16-,17-,18-,22+/m0/s1	CC(=O)N[C@H](C(=O)O[C@H]1CCC(C)(C)[C@@H]2CC=C3C(=O)OC=C3[C@@]12C)C(C)C	C22H31NO5		389.220223092	KNIWRLJEMCZTRC	Terpenoids	Sesquiterpenoids	Drimane sesquiterpenoids	Penicillium purpurogenum	5310739.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Penicillium purpurogenum']	0	0	1.0933986902236938
2284	50	Alkaloids	Peptide alkaloids	Ansa peptide alkaloids	0.4323277	ISDB	NKLZPEVECPMIRX-QBFSEMIESA-N	InChI=1S/C29H43N5O6/c1-8-17(4)24-27(36)31-13-11-19-15-20(9-10-21(19)39-7)40-22-12-14-34(25(22)28(37)33-24)29(38)23(16(2)3)32-26(35)18(5)30-6/h9-11,13,15-18,22-25,30H,8,12,14H2,1-7H3,(H,31,36)(H,32,35)(H,33,37)/b13-11-	CCC(C)C1NC(=O)C2C(CCN2C(=O)C(NC(=O)C(C)NC)C(C)C)Oc2ccc(OC)c(c2)/C=C\NC1=O	C29H43N5O6		557.321334096	NKLZPEVECPMIRX	Alkaloids	Peptide alkaloids	Ansa peptide alkaloids	Ziziphus jujuba	73483.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rhamnaceae']	['Paliureae']	['Ziziphus']	['Ziziphus jujuba']	0	3	3.2293107509613037
2283	-1				0.6168108	ISDB							JPEVGZLXTREPOA						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	2.467243194580078
2282	-1				0.624267	ISDB							BDMDCGQHWQNWTD						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	2.497067928314209
2281	-1				0.2357814	ISDB	LWFBNGLRUHINGB-UFWORHAWSA-N	InChI=1S/C23H38NO8P/c1-18(2)7-4-5-14-31-33(28,29)32-16-13-21(23(26)27)24-22(25)11-10-19(3)8-6-9-20-12-15-30-17-20/h8,12,15,17-18,21H,4-7,9-11,13-14,16H2,1-3H3,(H,24,25)(H,26,27)(H,28,29)/b19-8+	C/C(=C\CCc1ccoc1)CCC(=O)NC(CCOP(=O)(O)OCCCCC(C)C)C(=O)O	C23H38NO8P		487.233503806	LWFBNGLRUHINGB	Terpenoids			Spongia oceania	8000593.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Dictyoceratida']	['Spongiidae']	['Unknown']	['Spongia']	['Spongia oceania']	0	0	0.9431256055831909
2280	14	Amino acids and Peptides	Small peptides	Dipeptides	0.7835333	ISDB	HSPSXROIMXIJQW-BQBZGAKWSA-N	InChI=1S/C10H14N4O5/c11-6(2-8(15)16)9(17)14-7(10(18)19)1-5-3-12-4-13-5/h3-4,6-7H,1-2,11H2,(H,12,13)(H,14,17)(H,15,16)(H,18,19)/t6-,7-/m0/s1	N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O	C10H14N4O5		270.096419548	HSPSXROIMXIJQW	Amino acids and Peptides	Small peptides	Dipeptides	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	0	3	4.6341331005096436
2278	4	Amino acids and Peptides	Small peptides	Dipeptides	0.5173423	ISDB	LISCNUCDEMJKLE-DLBZAZTESA-N	InChI=1S/C21H20N4O3/c22-18(26)11-10-17-20(27)24-16(12-13-6-2-1-3-7-13)19-23-15-9-5-4-8-14(15)21(28)25(17)19/h1-9,16-17H,10-12H2,(H2,22,26)(H,24,27)/t16-,17+/m0/s1	NC(=O)CC[C@@H]1C(=O)N[C@@H](Cc2ccccc2)c2nc3ccccc3c(=O)n21	C21H20N4O3		376.1535405	LISCNUCDEMJKLE	Alkaloids	Anthranilic acid alkaloids	Quinazoline alkaloids	Penicillium verrucosum	465231.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Penicillium verrucosum']	0	0	2.069369316101074
2278	4	Amino acids and Peptides	Small peptides	Dipeptides	0.5173423	ISDB	LISCNUCDEMJKLE-DLBZAZTESA-N	InChI=1S/C21H20N4O3/c22-18(26)11-10-17-20(27)24-16(12-13-6-2-1-3-7-13)19-23-15-9-5-4-8-14(15)21(28)25(17)19/h1-9,16-17H,10-12H2,(H2,22,26)(H,24,27)/t16-,17+/m0/s1	NC(=O)CC[C@@H]1C(=O)N[C@@H](Cc2ccccc2)c2nc3ccccc3c(=O)n21	C21H20N4O3		376.1535405	LISCNUCDEMJKLE	Alkaloids	Anthranilic acid alkaloids	Quinazoline alkaloids	Penicillium aurantiogriseum	220634.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Penicillium aurantiogriseum']	0	0	2.069369316101074
2277	-1				0.35554788	ISDB							TVEFLTMYSPQRMW						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	1.4221915006637573
2276	104	Amino acids and Peptides	Small peptides	Dipeptides	0.46596438	ISDB	WVRUNFYJIHNFKD-WDSKDSINSA-N	InChI=1S/C9H19N5O3/c1-5(8(16)17)14-7(15)6(10)3-2-4-13-9(11)12/h5-6H,2-4,10H2,1H3,(H,14,15)(H,16,17)(H4,11,12,13)/t5-,6-/m0/s1	C[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)O	C9H19N5O3		245.148789468	WVRUNFYJIHNFKD	Amino acids and Peptides	Small peptides	Dipeptides	Aeromonas veronii	704628.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Aeromonadales']	['Aeromonadaceae']	['Unknown']	['Aeromonas']	['Aeromonas veronii']	0	3	3.3638575077056885
2275	19	Alkaloids	Ornithine alkaloids	Polyamines	0.0	MS1_match	UPQABDVIEXSCCH-UHFFFAOYSA-N	InChI=1S/C8H21N3/c1-2-7-11(10)8-5-3-4-6-9/h2-10H2,1H3	CCCN(N)CCCCCN	C8H21N3	pos_1_1proton	159.173547672	UPQABDVIEXSCCH	Alkaloids	Ornithine alkaloids	Polyamines	Pseudomonas	281374.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Unknown']	6	3	7.5
2274	19	Alkaloids	Ornithine alkaloids	Polyamines	0.8121062	ISDB	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3		145.15789760799998	ATHGHQPFGPMSJY	Alkaloids	Ornithine alkaloids	Polyamines	Pseudomonas hydrogenovora	326794.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas hydrogenovora']	6	3	10.748424768447876
2273	370	Terpenoids	Steroids	Cholestane steroids	0.2889631	ISDB	PTBDXTFUXPCGIP-BVRUVYRISA-N	InChI=1S/C19H24O3/c1-17-8-5-13(20)11-12(17)3-4-15-14(17)6-9-18(2)16(21)7-10-19(15,18)22/h3-4,11,14-15,22H,5-10H2,1-2H3/t14-,15+,17-,18+,19-/m0/s1	C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@]12O	C19H24O3		300.17254462799997	PTBDXTFUXPCGIP	Terpenoids	Steroids	Androstane steroids	Asclepias curassavica	749456.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Asclepiadeae']	['Asclepias']	['Asclepias curassavica']	0	2	2.155852437019348
2272	-1				0.0	MS1_match	AHLPHDHHMVZTML-UHFFFAOYSA-N	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)	NCCCC(N)C(=O)O	C5H12N2O2	pos_1_1proton	132.089877624	AHLPHDHHMVZTML	Amino acids and Peptides	Small peptides	Aminoacids	Pseudomonas putida	619502.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas putida']	6	0	6.0
2272	-1				0.0	MS1_match	AHLPHDHHMVZTML-BYPYZUCNSA-N	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1	NCCC[C@H](N)C(=O)O	C5H12N2O2	pos_1_1proton	132.089877624	AHLPHDHHMVZTML	Amino acids and Peptides	Small peptides	Aminoacids	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	6	0	6.0
2272	-1				0.0	MS1_match	ONIBWKKTOPOVIA-BYPYZUCNSA-N	InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1	O=C(O)[C@@H]1CCCN1	C5H9NO2	pos_1_1proton1ammonium	115.063328528	ONIBWKKTOPOVIA	Amino acids and Peptides	Small peptides	Aminoacids	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	6	0	6.0
