formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C4H5NO3	[M + H3N + H]+	C4H9N2O3+	0.999	0.333	81.426	81.426	0.000	10	0.057	7.987	7.987	0.574		133.061	150	2.496	839111968060264570	839111730490677866	839111730490677865	471	
1	C11H22N5O3	[M - H2O + H]+	C11H21N5O2+	0.864	0.275	8.558	8.558	0.000	2	0.917	3.128	3.128	-70577.445		255.170	151	2.514	839111963022904967	839111730457123430	839111730457123429	470	
1	C17H35N5O6	[M + Na]+	C17H35N5NaO6+	0.999	1.000	111.930	109.842	2.087	39	0.860	-0.487	0.941	0.526		428.248	151	2.515	839112048775456263	839111730528426606	839111730524232301	472	
1	C16H19N3O7	[M - H2O + H]+	C16H18N3O6+	1.000	0.333	158.856	155.726	3.130	41	0.958	-0.434	1.287	-51737.050		348.119	152	2.525	839112020535205506	839111730561981042	839111730561981041	473	
1	C5H5F2O	[M + H3N + H]+	C5H9F2NO+	0.981	0.331	8.419	7.343	1.076	1	0.008	-4.824	5.344	1.081		137.065	152	2.526	839111972309094899	839111730633284218	839111730633284217	475	
1	C13H21N7O4	[M + Na]+	C13H21N7NaO4+	0.454	0.006	11.282	10.295	0.987	3	0.979	5.360	5.360	6.509		362.157	152	2.526	839112000654203279	839111730671032958	839111730671032957	476	
1	C6H8N3O2	[M - H2O + H]+	C6H7N3O+	0.926	0.067	33.347	31.120	2.228	7	0.276	5.530	5.530	-131404.720		137.059	152	2.526	839112005171469097	839111730595535478	839111730595535477	474	
1	C27H40N6O9	[M + K]+	C27H40KN6O9+	0.394	0.263	64.979	64.979	0.000	25	0.928	-0.461	1.104	3.905		631.251	152	2.532	839111994794760092	839111730729753218	839111730729753217	477	
1	C16H19N3O5	[M - H2O + H]+	C16H18N3O4+	1.000	0.333	126.380	120.332	6.048	28	0.918	-0.591	0.713	-56972.209		316.129	152	2.533	839111975840699092	839111730771696262	839111730771696261	478	
1	C21H19N7O4	[M + H3N + H]+	C21H23N8O4+	0.344	0.333	16.015	12.828	3.187	1	0.870	0.282	0.282	0.138		451.184	152	2.535	839111989539296791	839111730809445002	839111730805250697	479	
1	C20H34N4O8	[M - H2O + H]+	C20H33N4O7+	1.000	0.333	79.595	76.027	3.568	32	0.915	-0.037	0.766	-40818.626		441.234	153	2.550	839111993117038323	839111730847193742	839111730847193741	480	
1	C26H37ClN2O5S	[M - H2O + H]+	C26H36ClN2O4S+	0.996	0.000	31.603	31.603	0.000	21	0.942	0.175	1.185	-35507.282		507.209	153	2.553	839111993578411795	839111730880748178	839111730880748177	481	
1	C32H53N7O12	[M - H2O + H]+	C32H52N7O11+	1.000	0.264	76.747	76.747	0.000	30	0.919	-0.215	1.334	-25352.992		710.372	153	2.554	839112137677928231	839111730956245658	839111730956245657	483	
1	C17H35N3O5	[M - H2O + H]+	C17H34N3O4+	1.000	0.333	91.798	88.347	3.451	25	0.912	0.453	0.847	-52317.828		344.254	153	2.555	839111979946922926	839111730922691222	839111730922691221	482	
1	C23H44N4O6	[M - H2O + H]+	C23H43N4O5+	1.000	0.333	75.364	72.250	3.114	20	0.866	-0.228	0.807	-39555.475		455.323	154	2.559	839111974393664093	839111730993994398	839111730993994397	484	
1	C27H31N3O6	[M + Na]+	C27H31N3NaO6+	0.911	0.901	70.172	67.180	2.993	26	0.799	-0.622	1.142	-2.318		516.209	154	2.564	839112024775647104	839111731035937442	839111731035937441	485	
1	C15H27N3O7	[M - H2O + H]+	C15H26N3O6+	1.000	0.333	79.277	75.896	3.380	27	0.945	0.107	0.879	-52328.703		344.182	154	2.568	839112009000868846	839111731073686182	839111731073686181	486	
1	C27H51N5O7	[M - H2O + H]+	C27H50N5O6+	1.000	0.333	79.392	75.706	3.686	31	0.895	-0.505	0.861	-33328.877		540.376	154	2.574	839112007855823783	839111731111434922	839111731111434921	487	
1	C18H28N4O9	[M - H2O + H]+	C18H27N4O8+	0.594	0.333	60.481	58.021	2.460	21	0.935	-0.565	0.741	-42157.792		427.184	155	2.584	839111985475015940	839111731149183662	839111731149183661	488	
1	C8H15N3O4	[M - H2O + H]+	C8H14N3O3+	1.000	0.333	96.894	96.894	0.000	13	0.970	1.486	1.486	-90005.274		200.103	155	2.589	839111996212435038	839111731191126706	839111731186932401	489	
1	C7H12N2O3	[M - H2O + H]+	C7H11N2O2+	1.000	0.333	83.883	83.883	0.000	19	0.957	5.959	5.959	-116136.152		155.082	156	2.593	839112008820513755	839111731224681142	839111731224681141	490	
1	C16H26N4O9	[M - H2O + H]+	C16H25N4O8+	0.986	0.333	84.391	78.249	6.142	12	0.847	-0.196	1.657	-44895.334		401.167	156	2.598	839112012830268603	839111731270818490	839111731266624185	491	
1	C12H21N3O6	[M - H2O + H]+	C12H20N3O5+	1.000	0.333	163.964	160.547	3.417	45	0.968	0.045	1.027	-62943.385		286.140	156	2.599	839112025773891547	839111731312761534	839111731312761533	492	
1	C8H14N2O5	[M - H2O + H]+	C8H13N2O4+	1.000	0.333	80.523	75.612	4.911	8	0.965	0.729	0.729	-89565.841		201.087	156	2.601	839111993939121970	839111731363093186	839111731363093185	493	
1	C30H47N5O7	[M - H2O + H]+	C30H46N5O6+	1.000	0.333	80.633	74.024	6.609	26	0.901	0.176	0.738	-31467.180		572.345	156	2.606	839111995230967773	839111731405036230	839111731405036229	494	
1	C35H56N6O8	[M - H2O + H]+	C35H55N6O7+	1.000	0.333	70.676	62.378	8.298	26	0.924	-0.329	0.662	-26823.878		671.413	157	2.620	839112145923930589	839111731446979274	839111731446979273	495	
1	C65H110N14O17	[M - H2O + H]+	C65H109N14O16+	0.550	0.333	30.829	30.829	0.000	17	0.982	-0.067	0.400	-13418.803		1341.819	158	2.628	839112001576950216	839111731484728014	839111731484728013	496	
1	C25H41N5O10	[M - H2O + H]+	C25H40N5O9+	1.000	0.333	86.834	83.074	3.760	37	0.927	-0.728	1.223	-32493.304		554.282	158	2.629	839112065863051728	839111731526671058	839111731526671057	497	
1	C38H60N8O12	[M + Na]+	C38H60N8NaO12+	0.451	0.252	39.069	32.247	6.822	28	0.744	0.150	0.412	0.403		843.423	158	2.634	839112112822481783	839111731564419798	839111731564419797	498	
1	C41H62N6O10	[M + Na]+	C41H62N6NaO10+	0.829	1.000	99.264	90.234	9.030	38	0.912	-0.445	0.601	-1.330		821.441	158	2.637	839112044962833680	839111731606362842	839111731606362841	499	
1	C40H65N7O9	[M - H2O + H]+	C40H64N7O8+	1.000	0.333	92.705	85.973	6.733	39	0.944	-0.269	0.842	-23375.112		770.482	158	2.640	839112013417471209	839111731644111582	839111731644111581	500	
1	C15H24N2O4	[M - H2O + H]+	C15H23N2O3+	1.000	0.333	50.148	46.574	3.574	6	0.975	1.759	1.759	-64514.875		279.170	158	2.641	839112045411624263	839111731677666018	839111731677666017	501	
1	C14H25N3O7	[M - H2O + H]+	C14H24N3O6+	1.000	0.333	176.475	173.098	3.377	46	0.953	0.000	0.945	-54550.456		330.166	159	2.647	839112003237894826	839111731715414758	839111731715414757	502	
1	C7H9NO3	[M - H2O + H]+	C7H8NO2+	0.985	0.333	56.259	56.259	0.000	10	0.074	7.145	7.145	-130459.631		138.055	159	2.653	839111996472481907	839111731753163498	839111731748969193	503	
1	C29H41N5O10	[M - H2O + H]+	C29H40N5O9+	1.000	0.333	94.767	91.374	3.393	41	0.934	-0.157	0.626	-29902.322		602.283	159	2.654	839112204908430607	839111731790912238	839111731790912237	504	
1	C16H31N3O5	[M - H2O + H]+	C16H30N3O4+	1.000	0.333	69.934	66.375	3.559	19	0.907	0.025	0.686	-54873.139		328.223	159	2.657	839111978122400577	839111731832855282	839111731828660977	505	
1	C32H58N6O8	[M - H2O + H]+	C32H57N6O7+	1.000	0.333	101.111	101.111	0.000	38	0.930	-0.293	0.678	-28254.470		637.429	160	2.661	839112060674697401	839111731866409718	839111731866409717	506	
1	C17H35N3O5	[M - H2O + H]+	C17H34N3O4+	1.000	0.333	94.019	90.537	3.481	26	0.921	0.326	0.571	-52317.675		344.254	160	2.673	839112063623293290	839111731908352762	839111731908352761	507	
1	C47H77N9O20	[M + H]+	C47H78N9O20+	0.307	0.296	61.847	54.896	6.951	30	0.860	-0.078	0.718	1.468		1088.537	161	2.680	839112060209129631	839111731941907198	839111731941907197	508	
1	C44H61N5O7	[M - H2O + H]+	C44H60N5O6+	1.000	0.333	77.566	71.869	5.697	33	0.921	-0.277	0.435	-23876.952		754.450	161	2.680	839111991401567897	839111731983850242	839111731983850241	509	
1	C68H94N4O10	[M - H2O + H]+	C68H93N4O9+	0.681	0.333	48.920	48.920	0.000	26	0.731	-0.313	0.594	-16227.050		1109.697	161	2.681	839112213368342052	839111732017404678	839111732017404677	510	
1	C5H6N4O2	[M - H2O + H]+	C5H5N4O+	1.000	0.333	52.860	48.809	4.051	8	0.678	4.363	4.363	-131419.700		137.046	161	2.687	839111994618599282	839111732055153418	839111732055153417	511	
1	C59H98N12O17	[M + H]+	C59H99N12O17+	0.527	0.133	55.165	48.524	6.640	39	0.932	-0.417	0.512	0.516		1247.725	161	2.691	839112108724646566	839111732092902158	839111732092902157	512	
1	C12H26N2O4	[M - H2O + H]+	C12H25N2O3+	1.000	0.333	46.023	40.255	5.768	6	0.985	0.749	0.873	-73456.747		245.186	162	2.695	839112045558424957	839111732793351002	839111732793351001	531	
1	C22H45N3O5Si	[M - H2O + H]+	C22H44N3O4Si+	0.986	0.266	65.852	65.852	0.000	31	0.793	4.110	4.110	-40716.259		442.311	162	2.699	839112037182399034	839111732134845202	839111732134845201	513	
1	C10H15N5O5	[M - H2O + H]+	C10H14N5O4+	0.946	0.333	27.109	21.828	5.281	7	0.987	4.526	4.526	-67177.365		268.104	162	2.702	839111981624644573	839111732394892078	839111732394892077	520	
1	C22H42N4O6	[M - H2O + H]+	C22H41N4O5+	1.000	0.333	93.780	87.747	6.033	36	0.870	-0.147	0.987	-40812.558		441.307	162	2.703	839112012733799590	839111732172593942	839111732172593941	514	
1	C22H37N3O5S	[M + H3N + H]+	C22H41N4O5S+	0.919	0.333	106.890	106.890	0.000	32	0.814	0.233	0.371	-3.640		473.277	162	2.708	839112029271941242	839111732902402918	839111732902402917	534	
1	C10H20N2O4	[M - H2O + H]+	C10H19N2O3+	1.000	0.333	24.742	21.860	2.882	5	0.987	-0.323	0.403	-83715.479		215.139	163	2.713	839112009344801798	839111732248091422	839111732248091421	516	
1	C20H31N3O5	[M - H2O + H]+	C20H30N3O4+	1.000	0.333	70.290	63.929	6.361	19	0.887	0.103	0.530	-47871.709		376.223	163	2.714	839112007650302811	839111732210342682	839111732210342681	515	
1	C42H76N8O10	[M + H]+	C42H77N8O10+	0.586	0.007	45.138	35.441	9.697	10	0.986	-0.465	0.578	0.261		853.576	163	2.717	839111973693215271	839111732323588902	839111732323588901	518	
1	C21H40N4O6	[M - H2O + H]+	C21H39N4O5+	1.000	0.333	60.198	51.925	8.274	15	0.902	-0.039	0.705	-42149.428		427.292	163	2.718	839111997995014299	839111732361337642	839111732361337641	519	
1	C39H69N7O9	[M + Na]+	C39H69N7NaO9+	0.427	0.020	51.557	45.570	5.987	20	0.894	-0.043	0.637	3.841		802.508	163	2.719	839112014805785932	839111732428446514	839111732428446513	521	
1	C26H42N4O6	[M - H2O + H]+	C26H41N4O5+	1.000	0.333	69.512	67.793	1.719	26	0.912	0.188	0.614	-36807.531		489.308	163	2.723	839111995306465264	839111732462000950	839111732462000949	522	
1	C18H27B9N2OSi	[M + Na]+	C18H27B9N2NaOSi+	0.998	0.998	29.130	29.130	0.000	12	0.587	-3.537	3.537	-0.359		428.295	163	2.724	839111998192146629	839111732285840162	839111732285840161	517	
1	C36H64N4O6	[M + Na]+	C36H64N4NaO6+	1.000	1.000	71.567	71.567	0.000	30	0.862	0.522	0.764	-2.392		671.470	164	2.728	839111995038029763	839111732499749690	839111732499749689	523	
1	C31H53N9O10	[M - H2O + H]+	C31H52N9O9+	1.000	0.277	86.683	86.683	0.000	36	0.915	0.335	0.976	-25936.367		694.389	164	2.728	839112015560760679	839111732533304126	839111732533304125	524	
1	C7H17NO3	[M - H2O + H]+	C7H16NO2+	0.640	0.333	118.135	114.994	3.141	13	0.906	6.947	6.947	-123260.518		146.118	164	2.731	839111974183948886	839111732571052866	839111732571052865	525	
1	C35H49N7O10	[M - H2O + H]+	C35H48N7O9+	0.989	0.333	87.014	87.014	0.000	42	0.955	-0.397	0.657	-25354.656		710.351	165	2.743	839112171815370577	839111732604607302	839111732604607301	526	
1	C43H76N8O10	[M + H]+	C43H77N8O10+	0.992	0.332	68.199	67.303	0.897	28	0.912	0.029	0.538	0.905		865.577	165	2.749	839112020845584019	839111732646550346	839111732642356041	527	
1	C47H83N9O11	[M + H]+	C47H84N9O11+	0.651	0.105	35.356	28.729	6.627	19	0.945	-0.311	0.640	0.714		950.629	165	2.752	839112031696249072	839111732684299086	839111732684299085	528	
1	C7H10N2O4	[M - H2O + H]+	C7H9N2O3+	1.000	0.333	17.574	17.574	0.000	3	0.074	0.949	0.949	-106532.516		169.061	165	2.757	839112045940106635	839111732717853522	839111732717853521	529	
1	C7H13N3O4	[M - H2O + H]+	C7H12N3O3+	1.000	0.333	26.362	26.362	0.000	4	0.110	0.953	0.953	-96785.013		186.087	166	2.759	839111985529541914	839111732826905438	839111732826905437	532	
1	C27H41N5O7	[M - H2O + H]+	C27H40N5O6+	1.000	0.333	96.961	90.566	6.395	35	0.884	0.409	0.445	-33962.152		530.298	166	2.770	839111998120843443	839111732868848482	839111732868848481	533	
1	C24H45N5O7	[M - H2O + H]+	C24H44N5O6+	1.000	0.333	96.244	92.808	3.436	29	0.918	0.072	0.458	-36140.947		498.329	167	2.778	839111994975115183	839111732940151658	839111732940151657	535	
1	C37H57N7O9	[M - H2O + H]+	C37H56N7O8+	1.000	0.331	98.173	98.173	0.000	41	0.942	0.151	0.769	-24792.715		726.419	167	2.782	839112057931622456	839111733015649138	839111733015649137	537	
1	C26H47N5O7	[M - H2O + H]+	C26H46N5O6+	1.000	0.333	73.778	67.448	6.330	21	0.901	0.220	0.663	-34347.341		524.345	167	2.782	839112002369673765	839111733057592182	839111733057592181	538	
1	C5H6N4O3	[M - H2O + H]+	C5H5N4O2+	0.995	0.333	38.491	36.380	2.111	6	0.747	2.952	2.952	-117684.085		153.041	167	2.788	839112019306274365	839111733095340922	839111733091146617	539	
1	C13H21N3O6	[M - H2O + H]+	C13H20N3O5+	1.000	0.333	51.239	51.239	0.000	17	0.710	0.857	0.857	-60409.442		298.140	167	2.791	839112113501959065	839111732977900398	839111732977900397	536	
1	C59H85N3O9	[M - H2O + H]+	C59H84N3O8+	0.984	0.333	51.269	44.324	6.944	26	0.947	0.149	0.537	-18705.620		962.629	168	2.792	839112025887137779	839111733133089662	839111733133089661	540	
1	C27H41N5O7	[M - H2O + H]+	C27H40N5O6+	0.486	0.333	44.885	44.885	0.000	17	0.572	1.002	1.002	-33962.259		530.298	168	2.798	839112048226002424	839111733208587142	839111733208587141	542	
1	C30H48N6O11	[M - H2O + H]+	C30H47N6O10+	0.839	0.321	24.873	24.873	0.000	25	0.870	0.608	0.945	-27650.977		651.335	168	2.802	839112155033959204	839111733170838402	839111733170838401	541	
1	C22H40N4O6	[M - H2O + H]+	C22H39N4O5+	1.000	0.333	101.701	101.701	0.000	32	0.561	0.930	0.978	-40997.382		439.292	169	2.823	839112037425668692	839111732751407958	839111732751407957	530	
1	C16H27N3O8	[M - H2O + H]+	C16H26N3O7+	1.000	0.333	94.369	88.316	6.053	23	0.896	0.574	0.666	-48391.622		372.177	170	2.830	839111998351530230	839111733246335882	839111733246335881	543	
1	C13H23FN2O5	[M - H2O + H]+	C13H22FN2O4+	0.920	0.259	37.006	37.006	0.000	13	0.310	0.511	0.619	-62291.035		289.155	170	2.830	839112061672941853	839111733372165014	839111733372165013	546	
1	C36H65N7O12	[M + Na]+	C36H65N7NaO12+	0.819	0.325	47.834	43.586	4.248	15	0.855	0.225	0.544	4.317		810.462	170	2.831	839112029561348264	839111733284084622	839111733284084621	544	
1	C41H60N6O9	[M - H2O + H]+	C41H59N6O8+	1.000	0.333	42.811	42.811	0.000	24	0.967	0.449	0.908	-23595.144		763.436	170	2.831	839112053091395386	839111733321833362	839111733321833361	545	
1	C16H33N3O5	[M - H2O + H]+	C16H32N3O4+	1.000	0.333	122.254	118.967	3.287	36	0.895	1.159	1.159	-54537.672		330.239	171	2.843	839111980223747008	839111733409913754	839111733405719449	547	
1	C22H40N4O6	[M - H2O + H]+	C22H39N4O5+	1.000	0.333	60.129	53.892	6.237	15	0.873	0.692	0.692	-40997.690		439.292	171	2.855	839111982937461843	839111733447662494	839111733447662493	548	
1	C27H51N5O7	[M + H]+	C27H52N5O7+	1.000	0.333	43.199	39.468	3.731	17	0.855	1.242	1.242	1.208		558.387	171	2.857	839112015653035391	839111733489605538	839111733489605537	549	
1	C22H43N3O5Si	[M - H2O + H]+	C22H42N3O4Si+	1.000	0.002	66.379	66.379	0.000	30	0.361	0.885	1.611	-40905.410		440.294	172	2.860	839111989254084075	839111733523159974	839111733523159973	550	
1	C32H41N3O7	[M + K]+	C32H41KN3O7+	0.971	0.609	58.758	57.884	0.874	26	0.830	1.061	1.061	4.482		618.260	172	2.865	839112150176955037	839111733569297322	839111733569297321	551	
1	C27H44N6O11	[M - H2O + H]+	C27H43N6O10+	1.000	0.304	100.244	97.351	2.893	35	0.903	0.427	0.519	-29460.954		611.304	172	2.868	839112079750392793	839111733611240366	839111733611240365	552	
1	C17H33N3O5	[M - H2O + H]+	C17H32N3O4+	1.000	0.333	89.594	83.755	5.839	13	0.901	1.225	1.225	-52625.098		342.239	172	2.873	839111986016081196	839111733648989106	839111733648989105	553	
1	C44H78N8O11	[M - H2O + H]+	C44H77N8O10+	0.898	0.333	44.755	37.188	7.567	14	0.930	0.281	0.307	-20521.865		877.577	172	2.873	839111999559489886	839111733690932150	839111733690932149	554	
1	C11H17N3O5S	[M - H2O + H]+	C11H16N3O4S+	0.975	0.333	34.539	34.539	0.000	9	0.129	1.006	1.006	-62954.670		286.086	173	2.877	839111988763350462	839111733724486586	839111733724486585	555	
1	C39H69N7O9	[M + H]+	C39H70N7O9+	0.965	0.333	54.223	47.938	6.285	16	0.875	0.490	0.490	1.456		780.524	173	2.878	839112176118726615	839111733762235326	839111733762235325	556	
1	C36H61N7O11	[M + H]+	C36H62N7O11+	0.953	0.321	43.161	43.161	0.000	16	0.929	0.417	0.591	1.416		768.451	173	2.881	839112023676739359	839111733799984066	839111733799984065	557	
1	C15H28N2O5S	[M - H2O + H]+	C15H27N2O4S+	0.845	0.333	65.632	65.632	0.000	14	0.604	1.247	1.247	-54381.631		331.170	173	2.882	839111991221212800	839111733950979026	839111733950979025	561	
1	C14H23N3O6	[M - H2O + H]+	C14H22N3O5+	1.000	0.333	129.414	127.013	2.401	40	0.939	0.871	1.121	-57696.948		312.156	173	2.883	839112024821784468	839111733841927110	839111733841927109	558	
1	C30H52N6O8	[M - H2O + H]+	C30H51N6O7+	1.000	0.333	59.019	53.314	5.704	19	0.855	0.524	0.524	-29651.529		607.382	173	2.883	839111998804515089	839111733913230286	839111733913230285	560	
1	C14H25N3O7	[M - H2O + H]+	C14H24N3O6+	1.000	0.333	130.155	126.843	3.312	38	0.928	0.903	0.903	-54549.370		330.166	173	2.883	839112068828424814	839111733875481546	839111733875481545	559	
1	C18H22N2O4	[M - H2O + H]+	C18H21N2O3+	1.000	0.330	55.382	52.104	3.277	8	0.972	3.509	3.509	-57513.688		313.155	173	2.886	839112055041746825	839111734026476506	839111734026476505	563	
1	C54H86N10O13	[M - H2O + H]+	C54H85N10O12+	0.445	0.091	32.652	25.924	6.728	24	0.886	0.598	0.598	-16899.826		1065.636	173	2.886	839112016789691851	839111733992922070	839111733988727765	562	
1	C52H86N10O15	[M - H2O + H]+	C52H85N10O14+	0.997	0.309	37.846	28.354	9.493	16	0.926	0.455	0.455	-16774.418		1073.625	173	2.890	839112024041643836	839111734064225246	839111734064225245	564	
1	C25H43N5O9	[M + H]+	C25H44N5O9+	0.999	0.333	37.333	35.102	2.230	17	0.920	0.745	1.142	-0.545		558.313	174	2.892	839112015783058843	839111734231997422	839111734231997421	568	
1	C59H75N7O7	[M - H2O + H]+	C59H74N7O6+	1.000	0.333	78.301	76.046	2.255	36	0.933	0.705	0.871	-18439.505		976.573	174	2.894	839112030718976197	839111734148111334	839111734148111333	566	
1	C32H48N6O8	[M - H2O + H]+	C32H47N6O7+	1.000	0.333	76.654	68.062	8.592	27	0.890	0.790	0.790	-28707.043		627.351	174	2.895	839112010082999368	839111734190054378	839111734190054377	567	
1	C23H42N2O7	[M - H2O + H]+	C23H41N2O6+	0.872	0.333	55.546	55.546	0.000	22	0.227	0.615	2.107	-40810.830		441.297	174	2.905	839112002579389010	839111734278134770	839111734278134769	569	
1	C11H22N2O4	[M - H2O + H]+	C11H21N2O3+	1.000	0.333	27.134	21.550	5.583	3	0.987	3.971	3.971	-78594.771		229.155	175	2.918	839112155407252280	839111734315883510	839111734315883509	570	
1	C30H48N6O10	[M - H2O + H]+	C30H47N6O9+	1.000	0.333	97.713	88.884	8.830	34	0.904	0.515	0.519	-28346.987		635.340	175	2.923	839112053158504276	839111734353632250	839111734353632249	571	
1	C42H62N12O8	[M + H]+	C42H63N12O8+	0.570	0.333	74.523	67.464	7.059	31	0.810	0.726	0.881	0.100		863.489	176	2.928	839112088067698159	839111734391380990	839111734391380989	572	
1	C29H51N5O7S	[M + Na]+	C29H51N5NaO7S+	0.999	1.000	80.426	80.426	0.000	32	0.662	0.909	1.071	4.682		636.343	176	2.929	839112278103232524	839111734114556898	839111734110362593	565	
1	C28H51N5O7	[M + K]+	C28H51KN5O7+	1.000	0.173	54.318	54.318	0.000	28	0.856	0.481	1.506	0.071		608.342	176	2.932	839112079297407935	839111734429129730	839111734429129729	573	
1	C50H78N10O15	[M + Na]+	C50H78N10NaO15+	0.556	0.515	54.640	48.943	5.697	27	0.951	0.419	0.419	3.114		1081.557	176	2.937	839112291755692375	839111734466878470	839111734466878469	574	
1	C37H61N7O12	[M + H]+	C37H62N7O12+	0.613	0.328	72.082	65.545	6.537	12	0.945	1.288	1.300	1.498		796.446	176	2.941	839112047982732742	839111734571736078	839111734571736077	576	
1	C31H50N6O11	[M + H]+	C31H51N6O11+	0.536	0.139	33.728	29.042	4.687	6	0.957	0.947	0.947	1.430		683.362	176	2.942	839112002025740771	839111734529793034	839111734529793033	575	
1	C14H22N2O4	[M - H2O + H]+	C14H21N2O3+	1.000	0.333	38.986	35.618	3.367	5	0.982	2.831	2.831	-67923.981		265.155	177	2.943	839112049144555040	839111734605290514	839111734605290513	577	
1	C42H70N8O14	[M - H2O + H]+	C42H69N8O13+	1.000	0.328	44.467	35.219	9.248	15	0.948	1.060	1.060	-20156.135		893.499	177	2.944	839112027749408848	839111734647233558	839111734647233557	578	
1	C51H77N15O14	[M - H2O + H]+	C51H76N15O13+	0.505	0.333	66.592	61.739	4.853	34	0.925	0.485	0.845	-16276.044		1106.574	177	2.950	839112164194319704	839111734689176602	839111734689176601	579	
1	C45H60N6O14	[M + H]+	C45H61N6O14+	0.413	0.269	42.116	34.016	8.100	17	0.942	0.747	0.747	-3.230		909.421	177	2.957	839112009558711338	839111734731119646	839111734731119645	580	
1	C14H25N3O7	[M - H2O + H]+	C14H24N3O6+	1.000	0.333	114.941	114.941	0.000	30	0.683	1.401	1.401	-54549.913		330.166	178	2.959	839112034233803090	839111735062469698	839111735058275393	589	
1	C20H32N4O9	[M - H2O + H]+	C20H31N4O8+	1.000	0.333	66.819	66.819	0.000	22	0.874	0.808	0.808	-39564.054		455.214	178	2.960	839111995499403270	839111734768868386	839111734768868385	581	
1	C10H20N2O4	[M - H2O + H]+	C10H19N2O3+	1.000	0.333	24.899	21.564	3.335	4	0.986	9.301	9.301	-83714.975		215.139	178	2.961	839112002780715627	839111734810811430	839111734806617125	582	
1	C10H18N2O3	[M - H2O + H]+	C10H17N2O2+	1.000	0.312	11.461	11.461	0.000	3	0.193	1.591	1.591	-91363.528		197.129	178	2.973	839112024230387549	839111734840171562	839111734840171561	583	
1	C25H42N6O9	[M - H2O + H]+	C25H41N6O8+	1.000	0.332	41.830	35.845	5.985	16	0.895	1.089	1.089	-32549.272		553.299	179	2.983	839112014533156144	839111734877920302	839111734877920301	584	
1	C29H46N4O16	[M + H]+	C29H47N4O16+	0.489	0.332	31.176	24.866	6.310	8	0.966	1.043	1.043	2.718		707.300	180	2.998	839112089837694471	839111734915669042	839111734915669041	585	
1	C21H36N4O10	[M - H2O + H]+	C21H35N4O9+	1.000	0.333	52.525	48.965	3.560	19	0.921	0.631	1.225	-36963.761		487.240	180	3.002	839112011475508369	839111734953417782	839111734953417781	586	
1	C33H52N6O8	[M - H2O + H]+	C33H51N6O7+	1.000	0.333	98.269	91.873	6.396	32	0.914	0.902	0.902	-27993.134		643.382	180	3.008	839112087379832237	839111734986972218	839111734986972217	587	
1	C5H6N4O2	[M - H2O + H]+	C5H5N4O+	1.000	0.333	40.914	38.758	2.155	7	0.729	6.107	6.107	-131419.122		137.046	181	3.009	839112003544079039	839111735024720958	839111735024720957	588	
1	C39H61N5O10	[M + Na]+	C39H61N5NaO10+	0.997	0.892	49.647	43.102	6.545	17	0.899	0.490	0.578	-1.168		782.430	181	3.010	839112002289981965	839111735104412742	839111735104412741	590	
1	C27H49N5O7	[M + H]+	C27H50N5O7+	1.000	0.265	55.815	52.436	3.379	11	0.800	2.654	2.654	1.141		556.371	181	3.012	839112024381382502	839111735137967178	839111735137967177	591	
1	C27H41N5O7	[M - H2O + H]+	C27H40N5O6+	0.773	0.293	31.649	31.649	0.000	22	0.777	0.666	0.740	-33961.684		530.298	181	3.013	839112221803087683	839111735901330586	839111735901330585	611	
1	C16H29N3O5	[M - H2O + H]+	C16H28N3O4+	1.000	0.333	83.552	80.536	3.016	12	0.940	1.763	1.763	-55210.650		326.208	181	3.017	839112026281402384	839111735175715918	839111735175715917	592	
1	C45H73N13O9	[M + Na]+	C45H73N13NaO9+	1.000	1.000	106.016	100.270	5.747	41	0.933	0.616	0.616	2.367		962.557	181	3.020	839112039606707005	839111735221853266	839111735221853265	593	
1	C44H80N10O11	[M + K]+	C44H80KN10O11+	0.951	0.880	36.431	36.431	0.000	39	0.818	0.838	1.630	-4.537		963.560	181	3.021	839113322153595996	839111735762918538	839111735758724233	607	
1	C21H40N4O6	[M - H2O + H]+	C21H39N4O5+	1.000	0.333	120.568	118.153	2.415	41	0.950	0.581	0.731	-42149.063		427.292	182	3.028	839112007788714891	839111735259602006	839111735259602005	594	
1	C46H66N8O11	[M - H2O + H]+	C46H65N8O10+	1.000	0.333	96.566	85.815	10.751	38	0.931	0.795	0.795	-20247.308		889.483	182	3.033	839112081952402622	839111735301545050	839111735301545049	595	
1	C42H55N5O7	[M - H2O + H]+	C42H54N5O6+	1.000	0.007	70.058	64.668	5.390	29	0.895	0.135	0.733	-24867.607		724.403	182	3.033	839112057688352779	839111735343488094	839111735343488093	596	
1	C9H14N2O5	[M + H]+	C9H15N2O5+	1.000	0.333	63.492	60.151	3.341	9	0.978	4.276	4.276	0.571		231.098	182	3.035	839112059647092851	839111735410596966	839111735410596965	598	
