CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
1084	1354	47.965	0.000	0.7207	0.6749	1
1084	1376	15.995	0.000	0.7858	0.6677	1
1084	1447	-49.089	0.000	0.7515	0.6140	1
1084	1523	-13.979	0.000	0.8165	0.6510	1
1084	1540	-276.110	0.000	0.7034	0.4781	1
1084	1569	33.949	0.000	0.7338	0.6654	1
1084	1575	-161.083	0.000	0.7819	0.6348	1
1084	1747	-14.051	0.000	0.7459	0.6754	1
1084	1871	1.980	0.000	0.7268	0.7005	1
1084	1879	-161.083	0.000	0.7712	0.6245	1
1084	1918	-272.116	0.000	0.8223	0.7031	1
1084	1921	101.067	0.000	0.7351	0.5908	1
1085	1086	-46.005	0.000	0.7615	0.6422	1
1085	1151	0.000	0.000	0.9193	0.8705	1
1085	1219	-82.040	0.000	0.7167	0.5696	1
1085	1228	-14.015	0.000	0.7427	0.7374	1
1085	1238	11.964	0.000	0.8058	0.6353	1
1085	1301	-14.015	0.000	0.7331	0.6971	1
1085	1811	-30.047	0.000	0.7252	0.7796	1
1086	1151	46.006	0.000	0.7613	0.6187	1
1086	1153	0.000	0.000	0.9619	0.9088	1
1086	1154	-242.127	0.000	0.7097	0.5833	1
1086	1163	-36.036	0.000	0.7220	0.6785	1
1086	1271	-33.984	0.000	0.9058	0.8119	1
1086	1304	-131.094	0.000	0.7112	0.5024	1
1086	1676	-113.084	0.000	0.7450	0.5299	1
1087	1463	-2.978	0.000	0.8443	0.7272	1
1087	1592	-2.979	0.000	0.8399	0.7298	1
1087	1595	-173.084	0.000	0.7181	0.5640	1
1088	1208	0.001	0.000	0.9831	0.9058	1
1088	1728	-42.046	0.000	0.9191	0.8408	1
1088	1742	-28.031	0.000	0.8480	0.8186	1
1088	1768	-42.046	0.000	0.9131	0.8206	1
1089	1094	-95.002	0.000	0.7588	0.6836	1
1089	1097	31.990	0.000	0.8802	0.7071	1
1089	1126	0.019	0.000	0.7069	0.6921	1
1089	1132	32.027	0.000	0.7525	0.8330	1
1089	1159	-53.062	0.000	0.7854	0.7620	1
1089	1233	-71.019	0.000	0.7413	0.6347	1
1089	1249	17.975	0.000	0.8077	0.5907	1
1089	1250	16.971	0.000	0.7854	0.6580	1
1089	1294	30.012	0.000	0.7216	0.5867	1
1089	1300	-65.062	0.000	0.7259	0.6694	1
1089	1308	-180.126	0.000	0.7070	0.5291	1
1089	1346	-14.015	0.000	0.7267	0.6981	1
1089	1354	-67.078	0.000	0.7455	0.7059	1
1089	1355	18.011	0.000	0.7181	0.6303	1
1089	1365	15.959	0.000	0.7171	0.7278	1
1089	1394	-79.078	0.000	0.7854	0.5919	1
1089	1397	34.534	0.000	0.7286	0.5232	1
1089	1399	-80.037	0.000	0.7005	0.5680	1
1089	1406	-80.081	0.000	0.7521	0.6339	1
1089	1461	-81.094	0.000	0.7951	0.7140	1
1089	1468	-16.010	0.000	0.7148	0.6542	1
1089	1473	-16.025	0.000	0.7195	0.6619	1
1089	1520	-81.094	0.000	0.7537	0.7319	1
1089	1569	-81.094	0.000	0.7237	0.6551	1
1089	1593	16.032	0.000	0.7201	0.6910	1
1089	1658	-95.110	0.000	0.7525	0.6698	1
1089	1747	-129.094	0.000	0.7306	0.6865	1
1089	1755	-147.049	0.000	0.7157	0.5646	1
1089	1817	-129.094	0.000	0.7168	0.5804	1
1089	1841	16.032	0.000	0.7011	0.6294	1
1089	1858	-192.163	0.000	0.7046	0.5583	1
1090	1095	-57.023	0.000	0.7891	0.6659	1
1090	1184	256.181	0.000	0.7377	0.4976	1
1090	1221	142.137	0.000	0.7113	0.5471	1
1090	1265	141.153	0.000	0.7546	0.6503	1
1090	1295	141.153	0.000	0.7344	0.5937	1
1090	1464	81.150	0.000	0.7109	0.5509	1
1090	1946	-54.911	0.000	0.7604	0.4801	1
1092	1093	384.239	0.000	0.8210	0.7099	1
1092	1095	57.022	0.000	0.8425	0.7759	1
1092	1098	-69.969	0.000	0.9739	0.8263	1
1093	1097	57.022	0.000	0.7588	0.6057	1
1093	1098	-454.208	0.000	0.8089	0.6334	1
1093	1184	-14.014	0.000	0.8445	0.6510	1
1093	1204	-26.014	0.000	0.8986	0.7669	1
1093	1207	-27.017	0.000	0.7092	0.5681	1
1093	1224	-42.010	0.000	0.7807	0.6049	1
1093	1267	-42.009	0.000	0.7475	0.5113	1
1093	1279	-47.999	0.000	0.8265	0.5651	1
1093	1292	-42.046	0.000	0.8700	0.7426	1
1093	1299	-468.330	0.000	0.7055	0.4549	1
1093	1450	-143.094	0.000	0.7387	0.5149	1
1093	1469	-113.083	0.000	0.7855	0.6157	1
1093	1518	-113.083	0.000	0.7677	0.6842	1
1093	1521	-116.023	0.000	0.7173	0.3751	1
1093	1559	-141.115	0.000	0.7472	0.5633	1
1093	1565	-54.046	0.000	0.7419	0.5397	1
1093	1586	-147.068	0.000	0.7482	0.6580	1
1093	1632	-68.062	0.000	0.8349	0.7350	1
1093	1682	-155.130	0.000	0.7371	0.5313	1
1093	1685	-68.061	0.000	0.8404	0.7303	1
1093	1729	-54.046	0.000	0.8023	0.6857	1
1093	1750	-155.130	0.000	0.7308	0.5113	1
1093	1770	-153.078	0.000	0.8463	0.6089	1
1093	1912	-68.061	0.000	0.8077	0.7393	1
1093	1941	-102.046	0.000	0.8166	0.6818	1
1093	1942	-88.030	0.000	0.7500	0.5743	1
1094	1593	111.033	0.000	0.7002	0.6716	1
1094	1841	111.033	0.000	0.7004	0.6701	1
1095	1097	384.239	0.000	0.7337	0.5493	1
1095	1098	-126.991	0.000	0.7905	0.7984	1
1095	1450	184.123	0.000	0.7387	0.6540	1
1095	1464	138.172	0.000	0.7201	0.6119	1
1095	1469	214.134	0.000	0.7757	0.6702	1
1095	1559	186.102	0.000	0.7975	0.7354	1
1095	1634	-108.979	0.000	0.7325	0.5299	1
1095	1682	172.087	0.000	0.7444	0.6143	1
1095	1750	172.087	0.000	0.7915	0.7264	1
1095	1770	174.139	0.000	0.7342	0.7286	1
1096	1182	-14.015	0.000	0.9814	0.7879	1
1096	1239	-28.990	0.000	0.8018	0.6947	1
1096	1280	-14.015	0.000	0.9861	0.8320	1
1096	1291	0.001	0.000	0.9908	0.8675	1
1096	1320	-29.974	0.000	0.9649	0.7582	1
1096	1337	-14.974	0.000	0.9456	0.7532	1
1096	1345	-14.015	0.000	0.9844	0.8631	1
1096	1390	-281.137	0.000	0.7049	0.3768	1
1096	1437	-14.015	0.000	0.9912	0.8584	1
1096	1454	-14.974	0.000	0.9523	0.7986	1
1096	1534	-145.052	0.000	0.7729	0.5574	1
1096	1545	-14.974	0.000	0.9294	0.6691	1
1096	1593	-129.042	0.000	0.7622	0.5373	1
1096	1631	-14.015	0.000	0.9913	0.8733	1
1096	1712	-29.973	0.000	0.9666	0.7285	1
1096	1799	-145.052	0.000	0.7682	0.5502	1
1096	1804	-162.589	0.000	0.7058	0.3286	1
1096	1841	-129.042	0.000	0.7587	0.5539	1
1096	1923	-169.073	0.000	0.8616	0.4928	1
1097	1159	-85.052	0.000	0.7303	0.6905	1
1097	1170	-31.971	0.000	0.7849	0.6617	1
1097	1179	-68.984	0.000	0.7529	0.6044	1
1097	1184	-71.036	0.000	0.7717	0.6316	1
1097	1223	-31.971	0.000	0.8200	0.7389	1
1097	1241	-81.057	0.000	0.7629	0.7072	1
1097	1249	-14.015	0.000	0.8502	0.8311	1
1097	1250	-15.018	0.000	0.9191	0.7670	1
1097	1263	-31.989	0.000	0.7385	0.6978	1
1097	1265	-186.064	0.000	0.8021	0.5835	1
1097	1274	-133.020	0.000	0.7029	0.4815	1
1097	1283	-146.999	0.000	0.7346	0.5495	1
1097	1292	-99.068	0.000	0.8150	0.7469	1
1097	1295	-186.064	0.000	0.7429	0.6494	1
1097	1308	-212.116	0.000	0.7547	0.6442	1
1097	1309	-225.111	0.000	0.7190	0.4528	1
1097	1335	-14.477	0.000	0.7508	0.5105	1
1097	1341	-14.015	0.000	0.7410	0.5187	1
1097	1347	-163.063	0.000	0.7183	0.5492	1
1097	1354	-99.068	0.000	0.7759	0.6448	1
1097	1355	-13.979	0.000	0.7124	0.6527	1
1097	1376	-131.037	0.000	0.7592	0.7463	1
1097	1394	-111.068	0.000	0.9122	0.7942	1
1097	1397	2.544	0.000	0.7955	0.5393	1
1097	1399	-112.027	0.000	0.8162	0.5962	1
1097	1406	-112.071	0.000	0.8177	0.6504	1
1097	1429	-228.111	0.000	0.7346	0.4674	1
1097	1461	-113.084	0.000	0.7290	0.5465	1
1097	1468	-48.000	0.000	0.7927	0.6263	1
1097	1469	-170.105	0.000	0.7644	0.5924	1
1097	1473	-48.015	0.000	0.7753	0.5989	1
1097	1482	-177.079	0.000	0.7586	0.6104	1
1097	1488	-111.069	0.000	0.7021	0.6362	1
1097	1514	-168.053	0.000	0.7506	0.3961	1
1097	1520	-113.084	0.000	0.7015	0.5941	1
1097	1559	-198.137	0.000	0.7569	0.5595	1
1097	1569	-113.084	0.000	0.8078	0.7282	1
1097	1581	-145.053	0.000	0.7789	0.6104	1
1097	1593	-15.958	0.000	0.7219	0.6040	1
1097	1658	-127.100	0.000	0.7583	0.7532	1
1097	1680	-317.101	0.000	0.7053	0.3986	1
1097	1682	-212.152	0.000	0.7278	0.4976	1
1097	1691	-145.052	0.000	0.8239	0.7057	1
1097	1747	-161.084	0.000	0.7319	0.6621	1
1097	1750	-212.152	0.000	0.7493	0.5502	1
1097	1770	-210.100	0.000	0.8272	0.7537	1
1097	1782	-129.972	0.000	0.7803	0.5557	1
1097	1841	-15.958	0.000	0.7293	0.5788	1
1097	1858	-224.153	0.000	0.8046	0.6475	1
1097	1877	-285.075	0.000	0.7050	0.4475	1
1097	1893	-230.069	0.000	0.7546	0.5558	1
1097	1911	-295.117	0.000	0.7194	0.4274	1
1097	1923	-55.989	0.000	0.7369	0.5660	1
1098	1559	313.093	0.000	0.7624	0.6189	1
1098	1750	299.078	0.000	0.7168	0.5016	1
1098	1770	301.130	0.000	0.7026	0.5069	1
1099	1170	237.095	0.000	0.7399	0.4495	1
1099	1179	200.082	0.000	0.7173	0.5405	1
1099	1184	198.030	0.000	0.7864	0.5099	1
1099	1223	237.095	0.000	0.7283	0.4346	1
1099	1249	255.051	0.000	0.7735	0.3938	1
1099	1265	83.003	0.000	0.7397	0.5021	1
1099	1274	136.047	0.000	0.7812	0.5398	1
1099	1283	122.067	0.000	0.7700	0.4764	1
1099	1289	79.026	0.000	0.7458	0.5089	1
1099	1295	83.003	0.000	0.7663	0.5309	1
1099	1347	106.003	0.000	0.7433	0.4052	1
1099	1357	106.038	0.000	0.7390	0.4202	1
1099	1482	91.987	0.000	0.7703	0.4615	1
1099	1581	124.014	0.000	0.7762	0.4714	1
1099	1691	124.014	0.000	0.7765	0.4585	1
1099	1726	66.993	0.000	0.7059	0.5172	1
1099	1782	139.094	0.000	0.7723	0.4932	1
1099	1858	44.913	0.000	0.7013	0.4403	1
1099	1877	-16.008	0.000	0.7554	0.5993	1
1099	1893	38.997	0.000	0.7486	0.4741	1
1099	1905	27.981	0.000	0.7345	0.5361	1
1102	1103	-8.513	0.000	0.9272	0.8116	1
1102	1245	-49.534	0.000	0.7378	0.6341	1
1102	1300	-156.618	0.000	0.7832	0.5891	1
1102	1354	-158.633	0.000	0.7356	0.5706	1
1102	1569	-172.649	0.000	0.7540	0.5813	1
1103	1104	-276.165	0.000	0.7868	0.7365	1
1103	1118	-503.326	0.000	0.7264	0.5460	1
1103	1240	-49.534	0.000	0.7287	0.7032	1
1103	1245	-41.020	0.000	0.7017	0.5674	1
1103	1246	-375.733	0.000	0.7002	0.6877	1
1103	1300	-148.104	0.000	0.7429	0.5048	1
1103	1349	-113.563	0.000	0.7431	0.5400	1
1103	1354	-150.120	0.000	0.7040	0.5236	1
1103	1385	-100.560	0.000	0.7690	0.6620	1
1103	1386	-100.058	0.000	0.7613	0.6372	1
