cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:1F12	ATTRIBUTE_group:GNPSGROUP:Control_LB	ATTRIBUTE_group:GNPSGROUP:phzC	ATTRIBUTE_group:GNPSGROUP:pvdE	ATTRIBUTE_group:GNPSGROUP:R47	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:1.0	ATTRIBUTE_replicate:GNPSGROUP:2.0	ATTRIBUTE_replicate:GNPSGROUP:3.0	ATTRIBUTE_replicate:GNPSGROUP:4.0
395	754.343721296298	2.1789925	0	8398953.25	8055629.5	7844903.0	7828596.875	7493011.375	0	8272023.0	8272988.5	7361798.625	7658654.375
396	398.2098920573124	2.1744344	0	69150264.0	96372090.0	83122446.0	81516683.5	83310306.5	0	92076692.5	85291257.5	61250172.5	78481577.5
397	535.2509855187188	2.1950397	0	21700589.75	0.0	34201831.5	32204206.0	42832930.5	0	39395319.5	31377783.5	27638350.75	32528104.0
398	865.4486542529594	2.2030165	0	415332.9	0.0	20771563.0	20870772.5	20476805.5	0	15993701.9	15150617.5	15925036.5	15465118.0
399	358.1428098693101	2.2067623	0	24020053.0	21396810.0	25107986.5	24100089.5	24359273.0	0	23761015.0	23951547.5	24763735.0	25111104.5
400	204.1229454794296	2.2083075	0	0.0	11208168.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
401	819.460361339497	2.2091732	0	2981016.8	2724676.8	11316134.75	11311525.75	10633964.5	0	9006989.0	8866058.55	9310459.0	9059135.25
402	419.1898136554517	2.215303	0	18991887.5	11618892.0	14951783.25	14230571.5	13072230.25	0	14114711.75	14646405.25	16133249.75	16352105.75
403	496.1858459238716	2.215581	0	2704051.025	0.0	4763736.3	3935688.425	5122175.7	0	4655082.975	3984779.325	3754841.9000000004	4130947.25
404	272.16024384261243	2.2194016	0	8682265.875	10877388.0	7091089.25	6918932.5	6284049.375	0	6681967.375	7064904.875	7922104.0	7307360.75
405	441.3069777786598	2.214463	0	6297141.625	5937084.0	6176044.75	6222823.0	5765543.5	0	5883852.0	5996680.0	6325544.75	6255476.125
406	528.2485310505109	2.2185123	0	13643631.75	11489979.0	13306887.25	12213127.5	12259773.0	0	12641810.75	12179743.0	13213428.5	13388437.25
407	121.0397274920378	2.2206886	0	11509598.0	0.0	23230969.25	20045149.0	27590626.0	0	25388060.75	20010158.25	18017945.25	18960178.0
408	139.0501479236011	2.2206938	0	150564343.5	0.0	290304207.5	247294922.5	346512550.0	0	314860767.5	253891072.5	225929956.0	239994227.5
409	279.13372898928577	2.223267	0	17255439.0	0.0	9253986.25	8698717.75	8669690.625	0	10434559.25	10346701.875	11782059.75	11314512.75
410	455.3225694984192	2.2295718	0	345918.0	6385708.0	9877017.0	8121664.625	6743481.125	0	5803832.0	5767645.875	6606704.625	6909898.25
411	198.1025092183506	2.236851	0	0.0	7639362.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
412	174.12366786945364	2.246065	0	10522967.625	0.0	2602737.025	3992089.25	2364532.975	0	3936967.625	4870987.425	5426517.075	5247854.75
413	221.09197689668144	2.2492466	0	26000036.0	16713711.0	19781671.5	18535325.5	17612724.25	0	20050212.75	20009498.0	20692053.5	21177993.0
414	667.3657825490068	2.259495	0	4524094.75	4104067.8	4422957.675	4104942.4	3968395.15	0	4116108.675	4177146.65	4377754.525	4349380.125
415	696.3559307943493	2.2607741	0	6155853.0	5991023.0	5806149.125	5276258.875	5244301.25	0	5546944.375	5655127.375	5781482.5	5499008.0
416	130.04995014769574	2.2632835	0	192813582.5	215360700.0	172950800.0	177509472.5	163159672.5	0	169028677.5	169680545.0	184936150.0	182788155.0
417	664.404430425607	2.2636526	0	4900041.875	4043922.2	4835315.875	4355593.0	4424612.825	0	4583947.0	4650786.5	4661110.95	4619719.125
418	498.29259999035673	2.2726374	0	4651463.125	4705095.0	4746940.25	4805501.625	4357709.45	0	4421418.2	4656064.75	4693832.875	4790298.625
419	867.533256483989	2.28145	0	5330556.0	0.0	3421333.7	3332504.925	3371640.375	0	4293574.625	3997232.625	3511246.7	3653981.05
420	300.1552801677895	2.284966	0	52698641.5	55482640.0	53103346.5	57161082.0	51588809.5	0	50002683.0	52491293.0	54868820.0	57189083.5
421	599.303874996066	2.2879376	0	4882696.375	5381278.5	4505204.375	4577363.05	4385603.875	0	4409735.125	4578500.875	4644101.125	4718530.55
422	320.1238071370522	2.2939703	0	4791112.75	2930428.2	3584751.875	3506716.7	3615458.575	0	3875548.3499999996	3719277.7	3857247.925	4045965.925
423	538.360274255743	2.2979667	0	3081739.075	2800185.5	5371954.875	4790598.25	4631008.0	0	4266278.55	4147767.45	4600034.95	4861219.25
424	558.3288203734627	2.2988381	0	2659456.325	1949718.1	7178811.5	6538914.125	5996884.125	0	5452091.825	5330307.325	5817259.625	5774407.3
425	318.12341460321574	2.3005555	0	3943282.2	4917468.0	4143936.875	3854402.275	3790166.625	0	3829787.525	3775913.575	4158640.25	3967446.625
426	286.1759461901196	2.3069494	0	5131045.875	5564837.0	4959897.25	4783343.75	4615117.125	0	4533634.5	4603189.0	5158791.0	5193789.5
427	489.3072135776652	2.3082316	0	6290420.5	6422298.5	9450378.0	8805301.25	8232504.875	0	7819860.875	7933684.0	8481714.125	8543345.625
428	409.2444468862944	2.3130753	0	55157811.5	49226164.0	55169350.0	52574224.5	52060019.0	0	52307811.5	49995071.5	57239568.5	55418953.5
429	439.2915576773784	2.3253891	0	20407147.5	8299655.5	13801583.0	13674379.5	14182760.5	0	14793739.0	15838671.75	15122235.0	16311224.75
430	570.2772003627933	2.3411398	0	8139957.375	8017764.5	7773260.875	7323073.75	7381110.75	0	7474910.5	7819620.75	7800581.875	7522289.625
431	302.1134131979161	2.3557045	0	4792752.375	4457161.0	4525844.5	4758358.375	4647543.875	0	4718644.375	4774343.625	4785658.5	4445852.625
432	734.4083423881083	2.3590102	0	3245962.05	0.0	2057164.525	2018825.75	2308725.475	0	2831237.575	2446068.1	2169697.9	2183674.225
433	272.16043884674826	2.360797	0	12091521.0	13461655.0	10943626.75	11339805.25	11479929.5	0	11154942.25	11759272.75	11858884.75	11081782.75
434	221.0591054816135	2.361956	0	4450815.7	4187030.5	4178765.65	4217497.5	4329151.625	0	4164132.825	4407864.575	4341636.375	4262596.7
435	468.2458057773692	2.3648086	0	8548145.875	8652999.0	9542061.5	9874905.25	10142643.0	0	9170625.625	9807260.75	9675059.75	9454809.5
436	230.1022719384254	2.3676815	0	7075006.5	7334344.0	6397261.0	6496896.375	6544631.125	0	6167704.375	6743551.75	6844572.75	6757966.125
437	162.07607646306448	2.3794389	0	6856951.375	6995421.5	6832750.75	6817021.75	7124444.375	0	6679581.25	7241324.875	6903381.625	6806880.5
438	144.06551572734577	2.3794875	0	17565242.75	16594114.0	16239747.25	16308336.25	17150942.5	0	16101592.75	18036153.75	16816822.75	16309699.5
439	540.3762526007744	2.380317	0	1594139.2	3999494.5	5245536.375	5322079.125	4793556.875	0	4230625.025	4270130.975	4342496.7	4112058.875
440	358.26995873180016	2.3852115	0	1018032.0	10006957.0	9321632.5	9304759.5	8531763.875	0	6954352.675	6850889.75	7221689.05	7149256.4
441	169.09715294465542	2.3861568	0	4306602.5	3935976.5	4286322.0	4395353.45	4418904.625	0	4183618.25	4502853.625	4342114.625	4378596.075
442	441.30736200274623	2.399313	0	1662855.0	16326441.0	12815975.75	12276904.5	10668284.25	0	9497335.275	9206876.725	9384138.5	9335669.0
443	301.12957503724044	2.3918967	0	3653457.95	3844358.2	3630667.575	3597607.9	3831583.675	0	3737144.975	3793477.025	3598310.2	3584384.9
444	342.2386852457494	2.3943412	0	20574501.5	15096802.0	18140164.0	18215763.75	20078460.0	0	19717997.0	20145601.5	18190887.0	18954403.75
445	332.1273461904352	2.3955631	0	22668188.5	2487155.2	47076696.5	46055140.0	49863043.5	0	42953933.5	42356186.5	39660781.5	40692167.0
446	150.05833416243834	2.3959439	0	2477675.025	0.0	4864705.05	4691506.125	5189560.125	0	4490163.625	4381303.8	4115411.95	4236566.95
447	211.14416923006632	2.4045146	0	3657526.1	4538536.5	3627271.7	3641696.35	3694081.025	0	3752028.55	3700562.425	3657524.125	3510460.075
448	159.07644276073174	2.413056	0	7301777.5	7893065.0	6532829.125	6257237.0	7123156.875	0	6795222.125	6847176.875	6610598.0	6962003.5
449	552.3759836508124	2.4183652	0	91768951.0	16894354.0	85364434.0	78993008.5	91532453.5	0	93866112.5	91770263.5	81266015.0	80756456.0
450	473.2762095185577	2.426658	0	149153510.0	155575680.0	168643192.5	150179392.5	160485820.0	0	166096017.5	153190757.5	153384457.5	155790682.5
451	146.1175347190546	2.436308	0	8042765.25	9605921.0	7281519.25	6042031.625	7177161.75	0	7418074.5	7116600.75	6823385.5	7185417.125
452	568.2979860567402	2.4376214	0	53759403.5	7170145.0	65623388.5	58057366.0	57268980.0	0	67524329.5	56520164.5	52796113.0	57868531.0
453	365.1819822216029	2.4499154	0	14290784.0	10511728.0	10897360.0	11141947.0	10278809.75	0	11737368.25	11898367.75	11858523.0	11114641.75
454	137.04580862432897	2.456966	0	4106408.625	0.0	1138833.7	1513233.65	1623926.05	0	2197846.65	2177119.4	1965057.8	2042378.175
455	899.4875994964843	2.4621127	0	2139260.5	3702781.2	7172042.375	7818757.0	7125069.625	0	5703851.8	6099859.25	6072859.125	6378559.325
456	371.1925397511313	2.4656475	0	4274889.85	3506220.0	5763900.75	5558296.625	6010275.5	0	5136494.3	5558982.125	5521180.375	5390705.925
457	673.3198451493046	2.466135	0	5157259.625	5131076.5	4114737.5	4223916.925	4308881.075	0	4243572.325	4511691.625	4601787.625	4447743.55
458	532.2628703332374	2.474145	0	0.0	4294365.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
459	227.10261465784123	2.4805992	0	26587858.0	19215640.0	22211431.5	21054083.5	22661424.5	0	22860659.5	23709374.5	23508124.0	22436639.5
460	449.2007058424443	2.4808416	0	2399023.875	0.0	5046643.5	5033217.5	5069976.25	0	4092919.625	4492838.325	4468047.375	4495055.8
461	429.2229080607352	2.4856722	0	1904118.95	1515745.2	7145093.875	6954345.25	7500990.25	0	5469724.475	5882593.375	5997261.6	6154968.875
462	427.2190492196874	2.4869392	0	71909611.5	49517876.0	222248205.0	219799040.0	232232107.5	0	172817820.0	189006347.5	189146042.5	195218754.0
463	978.587465833122	2.4876409	0	2426967.275	0.0	5936213.5	6254864.625	6434353.75	0	5480194.25	5028898.25	5176473.1	5366833.55
464	356.18157445440704	2.4885714	0	3598007.35	2366171.0	2629766.05	2480881.3	2828459.125	0	2691752.3	2980018.3	2994102.6	2871240.625
465	853.4305912992454	2.4887295	0	1721943.525	999195.2	18104389.0	19669525.0	18219078.25	0	14106617.725	13682878.8	14345185.05	15580254.2
466	215.1390720052812	2.490745	0	2642513.5	1927240.5	8186225.25	8311761.375	8741766.0	0	6574436.5	7109305.05	6931975.45	7266549.125
467	562.2735231557566	2.495022	0	0.0	16102410.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
468	653.3147098896216	2.495636	0	1748597.475	0.0	4281192.55	4160188.725	4314844.7	0	3559966.825	3545060.275	3543009.45	3856786.9000000004
469	428.2218376288117	2.4864213	0	16218048.25	10700369.0	54321629.0	39149225.0	56875927.5	0	29517260.25	45080176.0	45610444.0	46356949.5
470	255.17028358836595	2.5018728	0	3289285.15	5954711.5	3065158.675	3014371.375	3200478.475	0	3062191.075	3236936.075	3092077.675	3178088.85
471	133.06084238295745	2.5022964	0	0.0	0.0	3179260.85	3233954.925	3892224.8	0	2479777.375	2634699.6500000004	2611926.5	2579037.05
472	428.2481789997951	2.5146453	0	8428596.0	6449225.0	8616962.25	8333321.0	8664281.25	0	8614175.75	8787361.125	8240617.0	8401006.625
473	348.1189327844466	2.5253556	0	3898250.7	3030416.2	3397824.925	3751276.7249999996	3794295.2	0	3630665.425	3811439.775	3701310.775	3698231.575
474	137.05876246623816	2.5258238	0	0.0	16489872.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
475	137.0648166967343	2.5258238	0	0.0	50333884.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
476	362.15707730852296	2.5258238	0	0.0	9275328.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
477	631.2513028399839	2.5325434	0	5432005.0	1080930.2	3868070.575	4016203.025	4004966.65	0	4398265.075	4300899.975	4153088.5	4468991.7
478	316.1291711801156	2.5332596	0	86128312.5	41191064.0	73670769.0	80301457.5	79467775.0	0	79397997.5	81670189.0	76949250.0	81550877.5
479	451.1837350411732	2.5354114	0	0.0	16235628.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
480	441.2343629353354	2.549743	0	14038872.75	8743565.0	12614501.0	13576007.25	13756575.5	0	14109034.0	13446520.75	13047815.25	13382586.5
481	507.2088449678916	2.5530393	0	5218337.0	3698741.0	4138496.425	4601600.5	4581076.25	0	5003437.75	4534694.8	4317061.5	4684316.125
482	344.2543066068253	2.5546052	0	3473413.55	24084378.0	18271873.75	16973524.5	15060804.25	0	13535251.5	12898646.05	13375902.0	13969816.5
483	710.372425264708	2.553454	0	4463432.25	2607439.8	4042694.95	4433685.75	4419770.575	0	4648108.125	4159774.45	4223232.625	4328468.325
484	455.3228477187335	2.5587223	0	10240366.0	7639737.0	9606587.25	10274969.25	10605230.0	0	11047543.25	10203478.5	9453874.5	10022256.25
485	516.2093055917908	2.5635562	0	9600646.25	3517360.5	8838284.25	9360456.25	9028517.0	0	10192448.5	8812081.75	8272845.75	9550527.75
486	344.1815997356249	2.5675604	0	10243433.5	5739397.0	10637111.0	11515438.5	11246339.75	0	11775146.0	11016752.0	9906846.25	10943578.5
487	540.3759961615921	2.573982	0	7986695.75	14110233.0	13603186.75	14173392.5	14045786.5	0	12804260.0	12418977.875	11683410.75	12902412.875
488	427.183782750893	2.5837562	0	7248551.75	3922434.8	7587703.875	7525958.0	7473535.0	0	7739624.375	7457602.75	6954322.25	7684199.25
489	200.10319169990743	2.5886347	0	16091150.0	11239358.0	16899583.0	16986255.25	16444710.0	0	17818705.0	16395693.5	15609333.5	16597966.25
490	155.08149867408858	2.5931525	0	6438464.5	5347072.5	6894752.0	6919123.875	7069997.5	0	7080498.125	6613094.625	6706970.75	6921774.375
491	401.1667380500489	2.5976348	0	76931055.0	62341444.0	81600285.0	84500290.0	84543870.0	0	82312180.0	78478712.5	81205250.0	85579357.5
492	286.1397114044063	2.5988538	0	7626818.375	5891309.0	7987034.625	8298251.125	8281391.375	0	8413515.625	7526492.75	8019289.375	8234197.75
493	201.08701649940667	2.6013975	0	167086140.0	144325890.0	173614787.5	176747915.0	179088132.5	0	184287230.0	171208917.5	169187195.0	171853632.5
494	572.344752459744	2.6064315	0	81357546.5	0.0	12434692.5	12356427.0	16920844.0	0	38256409.25	33783266.0	19976472.25	31053362.5
495	671.4133299730163	2.6202462	0	334914295.0	7837455.0	273948520.0	261202235.0	249034027.5	0	302923502.5	256120822.5	264750347.5	295304405.0
496	1341.8190100967224	2.6281207	0	4330357.125	0.0	2186320.675	1474927.625	1992645.3	0	2826904.05	2352934.45	2201216.75	2603195.475
497	554.2821605037195	2.6287417	0	3162836.925	2471656.2	5452822.375	5180327.5	4990520.5	0	4679670.8	4273705.075	4795940.75	5037190.675
498	843.4226293869987	2.633655	0	7151590.75	12117470.0	8406422.0	7749519.75	7830185.25	0	7479653.75	7054744.75	8360899.75	8242419.5
499	821.4408669922469	2.6373692	0	89201873.0	115555620.0	107933572.5	102226871.0	104946155.0	0	97947048.5	95203621.5	106839090.5	104318711.0
500	770.4815554289868	2.64026	0	7604287.0	0.0	4994760.25	4801662.75	4716906.825	0	6088792.75	5211122.95	5235613.125	5582088.0
501	279.1702522828521	2.6411333	0	0.0	34186252.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
502	330.16582860975143	2.6464343	0	5392020.5	3753905.8	5973371.125	5577338.0	5477013.875	0	5486194.625	5654592.75	5670445.125	5608511.0
503	138.0549140911908	2.6497252	0	4613237.625	0.0	2908135.7750000004	3103245.3	2823408.625	0	3199903.25	3434156.175	3323952.2750000004	3490015.625
504	602.2829612810646	2.653864	0	4479575.175	3377803.8	7964110.875	7766359.375	7184839.875	0	6899189.875	6725405.05	7059444.875	6710845.5
505	328.22301526799225	2.6571348	0	12994198.75	14913880.0	14199788.0	13614525.75	13477030.5	0	13549385.5	13124459.25	13934624.75	13677073.5
506	637.4286756093966	2.6607118	0	2287299.475	2435956.5	6277119.875	5629994.25	5527218.0	0	4803692.45	4691307.6	5038361.375	5188270.175
507	344.25435909177924	2.673112	0	5874598.55	18957568.0	18653138.0	16000335.75	15547256.25	0	13238839.875	13910522.3	14328002.0	14597964.375
508	1088.5373620328544	2.679608	0	0.0	6795741.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
509	754.4503992060366	2.6798265	0	7252115.375	8021013.0	30369364.5	27017230.5	26348095.5	0	23267317.375	22565740.375	21365369.875	23788378.25
510	1109.6971593929966	2.6806858	0	3395584.5	0.0	2321470.775	2189776.725	2228631.5	0	3074470.75	2509333.4	2091773.525	2459885.825
511	137.04583168562093	2.6873703	0	30320453.5	37252670.0	10930488.25	9933744.25	8674553.625	0	14981261.0	16430651.25	12938356.0	15508971.375
512	1247.7252132506094	2.6908855	0	0.0	4662278.0	2910797.05	2611693.375	2380897.7	0	2035164.775	1937746.925	1805154.625	2125321.8
513	442.3108806965295	2.6988218	0	3204038.7	5029886.0	6638464.25	5930538.5	5660526.0	0	4897281.875	5367674.625	5560748.625	5607862.325
514	441.3068492970631	2.7025795	0	12741507.0	20719548.0	25937493.5	23727602.0	21707715.5	0	19394312.5	20741518.75	21896390.5	22082096.25
515	376.2232002870696	2.7141805	0	47438484.5	34082916.0	44552973.0	41491351.5	40510484.0	0	41435148.5	43888031.5	45009925.0	43660188.0
516	215.1391075360676	2.7125547	0	1370864.5	18766948.0	12868780.0	11693107.5	9938558.125	0	8421007.85	8732370.5	9214609.375	9503322.4
517	428.29498590054266	2.719595	0	4600503.775	73771256.0	47475396.0	41977384.0	35719733.0	0	30426460.7	32944902.625	32923402.0	33478251.45
518	853.5759351068613	2.7172787	0	0.0	32244266.0	9894739.25	8298299.125	6547670.125	0	5490552.375	6095069.75	5926361.125	7228725.25
519	427.2919504920642	2.717458	0	19907756.0	282096830.0	195051885.0	176538592.5	147324240.0	0	127331626.25	134803807.0	138025704.5	138661335.75
520	268.10406720507325	2.7017138	0	0.0	624028300.0	955242.35	1475114.45	0.0	0	570002.0249999999	796675.0	362011.3	701668.475
521	802.5079757725995	2.719524	0	423554.0	12161073.0	6239325.875	5442632.5	4920874.375	0	3844710.625	4142617.875	4614120.125	4424938.125
522	489.3075050375209	2.7226083	0	3287657.45	3105545.0	4133976.95	3836581.6500000004	3853471.65	0	3658266.95	3860153.125	3879654.55	3713613.075
523	671.4701967537738	2.72801	0	0.0	8840938.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
524	694.3888933298018	2.72801	0	0.0	4992772.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
525	146.11759308956104	2.7304268	0	65667047.5	6425386.5	10364021.0	13475664.0	10968148.75	0	18145179.75	26881830.75	27487271.0	27960599.75
526	710.3506695753995	2.7424657	0	6113476.25	0.0	2180647.85	2953685.325	1984043.9249999998	0	2605913.575	3036606.55	3983631.05	3605702.175
527	865.5765004591059	2.7492604	0	1587096.8	4737344.5	14207773.5	13429331.0	12380488.25	0	10966541.15	9482835.5	10756715.125	10398597.775
528	950.6291634096712	2.7523649	0	0.0	1992387.0	6054510.75	5412161.125	4505149.25	0	4278282.0	3730963.5	3943416.875	4019158.75
529	169.0608526143578	2.7572296	0	4510258.575	3321006.2	4419077.925	4511482.625	4637394.125	0	4562085.0	4484490.375	4477797.575	4553840.3
530	439.2921578065231	2.817569	0	364376472.5	117635520.0	469687647.5	486212630.0	482237040.0	0	344838782.5	487650505.0	480395820.0	489628682.5
531	245.18597064908909	2.695245	0	0.0	140399420.0	553615.075	0.0	306869.65	0	0.0	306869.65	299861.5	253753.575
532	186.08740355702145	2.7611735	0	4365356.75	3322554.8	4189292.175	4406268.625	4493007.5	0	4395746.875	4385915.3	4268941.75	4403321.125
533	530.2978195375973	2.7698557	0	9307332.5	3629470.8	29187934.0	26653507.0	18681520.5	0	17499686.75	21178611.75	21745591.25	23406404.25
534	473.2778292069284	2.7190783	0	6142405.75	6818364.0	6448432.625	8811995.375	8821037.625	0	7714523.125	6920665.0	6321039.25	9267644.0
535	498.3290948462594	2.7783675	0	2445971.6	18129472.0	11500147.25	10758591.25	10328285.5	0	8015349.625	8541368.475	9229335.2	9246942.3
536	298.139871030012	2.7814317	0	4751945.5	3992474.8	4530225.5	4283525.925	4548012.875	0	4386071.925	4538166.5	4689061.875	4500409.5
537	726.4191452081033	2.7818	0	3978833.25	4729870.0	4280347.7	4288187.575	4573641.05	0	4157696.5	4228091.175	4392833.525	4342388.375
538	524.3449723207856	2.7822192	0	12321438.25	20905586.0	120675845.0	114742685.0	115222122.5	0	84203357.75	90246863.25	93671856.75	94840013.0
539	153.04080395452226	2.7880511	0	6261745.375	7720228.0	14811892.75	8413351.5	21114860.75	0	12585957.875	13444496.75	13054515.5	11516880.25
540	962.629280324134	2.7918653	0	2373905.225	0.0	19723107.0	20280075.5	18872769.5	0	15456318.125	14582052.05	15664848.5	15546638.55
541	651.3352144260562	2.808921	0	5705691.75	6078570.0	5266920.25	5521957.5	5247947.0	0	5585891.0	5158230.0	5370140.25	5628255.25
542	530.2978057177149	2.8005035	0	9600211.25	3533242.5	28742769.0	12997694.5	24777093.0	0	20689702.75	23078090.5	15276745.0	17073229.5
543	372.1768503141167	2.8298867	0	59173112.5	63225864.0	71223924.0	70830866.0	65496409.5	0	64423781.0	64017350.0	66528846.5	71754334.5
544	810.4618416542087	2.8306978	0	6414650.125	1108528.5	6553686.75	6505460.75	6073363.75	0	6550066.875	6365302.375	6184191.25	6447600.875
545	763.43606891241	2.8312793	0	4751568.625	4564238.5	5742155.125	6083209.625	5329707.75	0	5258387.375	5363257.625	5568696.375	5716299.75
546	289.1546053471859	2.8335247	0	2158414.775	4794872.5	2155364.45	2062785.725	2077331.25	0	2054055.25	2107966.725	2111370.5	2180503.725
547	330.2388436925759	2.8429227	0	7039726.0	26214688.0	19205093.0	19479853.5	17275821.25	0	14482113.75	15035330.125	16989550.25	16493499.625
548	439.2921000810552	2.8553782	0	440291000.0	119077220.0	475867320.0	499413527.5	485385555.0	0	482653967.5	490511470.0	462346905.0	465445060.0
549	558.3868022084548	2.8569758	0	0.0	7563473.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
550	440.29412215130895	2.8605	0	127047737.5	29707408.0	120041102.5	130462386.5	131398276.5	0	125712496.5	129118900.0	125794324.0	128323782.5
551	618.2603754470143	2.8651884	0	29383043.5	31102320.0	25254244.0	29169634.5	26234902.5	0	26745545.5	28746874.5	28417084.5	26132320.0
552	611.3044672412061	2.8683033	0	9160156.375	9777284.0	8760228.375	9868805.0	8907472.25	0	8785121.25	9459641.5	9579572.25	8872327.0
553	342.2389425852809	2.8731186	0	102367052.5	52564720.0	62124314.0	66806744.0	66932999.0	0	75471068.5	78100973.0	74229030.0	70430038.0
554	877.5767674320854	2.8731105	0	36595276.0	1941923.1	35071670.5	35908431.5	36126396.0	0	37145034.5	37275935.0	34818782.0	34462022.5
555	286.08576561498126	2.8737206	0	4662479.25	4458268.0	4145416.4	4349097.075	4117387.25	0	4203152.95	4391969.625	4465360.825	4213896.575
556	780.5240916813157	2.8781977	0	11612687.0	1719410.6	7369068.5	8038638.75	8068485.375	0	9011344.5	9142006.375	8567588.0	8367940.75
557	768.4512726572383	2.8810282	0	4417749.375	0.0	3983016.0	4286483.125	4212324.1	0	4246280.85	4235179.95	4290466.875	4127644.925
558	312.1555355832425	2.882854	0	5592204.875	5044173.0	5185189.5	5372202.625	4914218.875	0	5189652.875	5417718.875	5540170.375	4916273.75
559	330.1661666237057	2.8832612	0	42423518.0	39447000.0	41530611.5	43584869.0	40755795.5	0	42074583.5	42573039.0	43938562.5	39708609.0
560	607.3821338511582	2.8832352	0	10400876.5	14165319.0	10074239.5	10545556.5	9647597.5	0	10232528.75	10118708.75	10835439.5	9481593.0
561	331.169644847205	2.8828838	0	7508762.25	5975885.5	6294033.0	6430696.5	6258445.0	0	6734889.5	6630335.375	7037858.625	6088853.25
562	1065.6358037876985	2.885715	0	8118745.5	2650185.2	7598513.25	7980692.375	8273514.5	0	7931652.25	8218186.25	7984779.125	7836848.0
563	313.1545642820547	2.8854191	0	0.0	7063363.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
564	1073.6252464726815	2.8903654	0	18356656.5	5077976.0	33033559.0	34249527.5	31779615.0	0	29357001.0	29244302.0	30535502.0	28282553.0
565	636.3431299516864	2.917719	0	41079257.5	50338388.0	91398542.5	91982823.5	65647133.5	0	83543070.0	80239597.0	79192160.0	47132930.0
566	976.5725624871322	2.8936965	0	7869414.375	4069476.2	7566427.625	7978027.875	7668064.0	0	7708774.125	7830872.0	8089684.0	7452603.75
567	627.351241126666	2.894579	0	262841507.5	317258340.0	270172362.5	273719952.5	248629700.0	0	259402927.5	268798685.0	265830090.0	261331820.0
568	558.3130452845733	2.891919	0	3006319.225	6509827.5	0.0	0.0	0.0	0	1037680.25	689141.8	532021.05	747476.125
569	441.296738803438	2.8941233	0	16995669.25	2889898.0	16902010.75	16936748.5	15798159.25	0	17524684.5	17353698.75	15738757.25	16015447.25
570	229.1548594958992	2.918138	0	219135005.0	359857300.0	33591671.5	32285801.5	54328918.0	0	110737659.0	84006914.5	63906190.0	80690632.5
571	635.3404767929528	2.922972	0	144162597.5	122737620.0	247009307.5	237605417.5	221316157.5	0	208252390.0	218436457.5	207735170.0	215669462.5
572	863.4887194390765	2.9276206	0	15119603.75	25788750.0	3376174.3	3546893.25	5686763.825	0	8527806.8	6829324.15	5701437.875	6670866.3
573	608.342054677459	2.9323075	0	4978964.875	5231354.0	5161914.75	4794039.75	4796779.875	0	4996187.625	4917303.125	4810872.875	5007335.625
574	1081.5574035056682	2.9369006	0	11439589.75	13550775.0	12158554.0	11051984.75	11479296.5	0	11979260.5	11157651.5	11890365.5	11102147.5
575	683.3620097014832	2.941557	0	33577404.0	45903000.0	4274320.0	4649633.975	7284180.25	0	15710653.7	12392035.425	9949402.0	11733447.1
576	796.4462902901595	2.9407568	0	14490463.25	7066177.0	9337909.25	8804571.375	9739394.0	0	10981852.0	10769691.5	10392506.125	10228288.25
577	265.15485736055354	2.9433835	0	0.0	16574910.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
578	893.498935459577	2.944074	0	42185899.5	10793321.0	51313859.5	48339894.0	50713967.0	0	52294643.0	48739076.0	46875849.5	44644051.5
579	1106.5740672189077	2.950315	0	3807617.675	3452769.8	6573649.25	6906373.0	6295911.75	0	5997840.925	5765269.2	6350657.175	5469784.375
580	909.4210858767428	2.9573586	0	91877883.0	96038400.0	89134580.0	88033862.5	87384673.5	0	85683266.0	90561192.5	97656929.0	82529611.5
581	455.214087371962	2.9602375	0	474195255.0	475865400.0	464254835.0	451455660.0	448671775.0	0	444128145.0	462507360.0	479839302.5	452102717.5
582	215.13920921430665	2.9606283	0	10467096.25	10659386.0	10123293.5	10194997.75	9816070.0	0	9908103.5	10053928.75	10590399.5	10049025.75
583	197.12867286271683	2.973269	0	4931718.125	5961693.0	4893465.375	4662577.875	4406952.55	0	4663695.3	4533865.875	4845631.75	4851521.0
