CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1322	1324	40	0.7629	59.956
1322	1329	40	0.7666	113.920
1326	1336	40	0.9344	57.959
1323	1329	40	0.9525	115.917
1326	1329	40	0.8733	-117.914
1327	1329	40	0.8799	-115.917
1324	1326	40	0.9125	171.879
1323	1338	40	0.7801	-276.924
1565	1638	41	0.8232	-101.048
1223	1638	41	0.7116	113.084
1625	1810	42	0.9089	26.016
1810	1950	42	0.9551	-15.995
1625	1950	42	0.9374	10.021
1625	1824	42	0.8743	0.081
533	567	43	0.8647	-97.053
542	567	43	0.8693	-97.053
567	595	43	0.8707	-262.131
567	611	43	0.8703	97.053
567	659	43	0.8782	-163.063
567	729	43	0.8628	-57.021
537	657	43	0.9136	28.032
596	657	43	0.8972	26.016
657	729	43	0.9274	14.015
657	763	43	0.9424	-30.011
657	841	43	0.9431	-15.995
533	542	43	0.9721	0.000
542	611	43	0.9433	-0.000
799	963	43	0.8624	-163.064
886	963	43	0.9481	-0.000
889	963	43	0.8647	-163.064
925	963	43	0.9452	-0.000
799	886	43	0.8786	-163.063
886	889	43	0.8789	163.063
886	925	43	0.9557	-0.000
886	959	43	0.8683	163.063
537	763	43	0.9193	-1.979
596	763	43	0.933	-3.995
729	763	43	0.9134	-44.026
763	799	43	0.8617	-110.048
763	841	43	0.9483	14.015
763	959	43	0.8629	-110.048
596	799	43	0.9184	-114.043
799	820	43	0.8774	97.052
799	849	43	0.8748	97.052
799	889	43	0.9785	-0.000
799	925	43	0.8981	-163.064
799	959	43	0.9724	-0.000
533	611	43	0.941	-0.000
889	925	43	0.8879	-163.063
925	959	43	0.8859	163.063
596	889	43	0.9206	-114.043
889	959	43	0.9668	0.000
537	729	43	0.8813	42.047
596	729	43	0.8836	40.031
729	841	43	0.9216	-30.010
596	959	43	0.9223	-114.043
820	959	43	0.8691	-97.053
849	959	43	0.8663	-97.053
820	849	43	0.9748	0.000
537	596	43	0.8959	2.016
596	841	43	0.9216	10.020
537	841	43	0.9245	12.036
856	1357	44	0.9142	81.022
2187	2233	45	0.765	-0.000
